property_id,zip_code,school_district,sqft,bedrooms,bathrooms,age_years,garage_spaces,price
P00517,10027,8,2110.4,4,3,9,0,322522.56
P00518,10002,11,2018.7,2,4,70,3,392834.35
P00519,10015,9,2387.8,5,1,40,2,453517.41
P00520,10018,8,918.5,1,1,4,3,265656.98
P00521,10011,7,2394.2,4,3,66,2,451972.83
P00522,10005,10,1644.0,1,1,76,1,313847.8
P00523,10006,12,2165.7,1,4,53,2,343829.35
P00524,10025,14,1138.3,2,4,26,2,378709.59
P00525,10010,10,1802.5,2,2,69,0,306818.1
P00526,10010,2,1918.1,5,2,59,0,345308.6
P00527,10028,9,2377.9,6,2,23,2,495614.23
P00528,10005,5,1007.4,5,2,26,0,209669.34
P00529,10028,1,1815.4,5,4,80,0,354182.22
P00530,10028,2,1257.4,4,4,77,0,274720.45
P00531,10018,9,2052.7,3,1,54,2,496804.5
P00532,10005,15,2188.6,2,1,2,3,446011.69
P00533,10005,8,2443.6,6,3,18,1,504638.44
P00534,10009,7,1532.5,4,3,28,0,298979.32
P00535,10018,2,2263.6,4,3,43,2,490256.74
P00536,10005,11,2480.5,1,2,70,1,458074.81
P00537,10014,1,978.4,3,2,68,2,118751.51
P00538,10004,13,2106.2,5,1,22,1,522349.66
P00539,10017,13,2279.3,3,2,8,2,482262.89
P00540,10001,15,1670.6,4,3,22,1,407342.75
P00541,10022,5,1194.6,5,2,19,3,349817.59
P00542,10002,3,2271.5,1,2,72,2,340801.97
P00543,10006,5,1200.2,6,2,1,1,241658.12
P00544,10006,12,1710.8,5,4,67,0,281574.02
P00545,10025,4,1779.9,3,3,53,2,476549.1
P00546,10002,14,2157.8,5,4,8,1,452727.24
P00547,10013,3,1486.7,1,1,55,0,199200.67
P00548,10018,1,1457.7,2,4,46,1,342487.12
P00549,10016,4,1849.5,1,1,0,1,312636.5
P00550,10021,12,2303.2,4,2,18,3,449571.86
P00551,10025,10,2943.7,6,2,28,2,645798.65
P00552,10012,6,1046.3,4,1,17,2,351919.51
P00553,10025,10,1957.7,5,4,46,2,503338.38
P00554,10010,10,1256.7,1,4,49,3,247355.21
P00555,10030,9,2309.4,6,3,13,0,458112.88
P00556,10016,8,1330.7,2,2,10,1,163898.51
P00557,10023,2,1462.7,4,4,53,2,304163.32
P00558,10027,4,1505.4,5,3,38,0,306271.55
P00559,10024,8,1761.9,6,2,21,1,445568.4
P00560,10026,3,1961.6,6,4,20,1,365290.3
P00561,10017,8,2041.9,4,1,3,3,377696.4
P00562,10002,2,1797.1,4,2,69,3,241011.43
P00563,10015,12,1135.1,3,1,68,0,188340.17
P00564,10006,2,2163.9,4,1,44,0,301474.3
P00565,10027,2,1773.5,5,1,28,3,288995.23
P00566,10008,10,2380.9,4,3,17,0,440714.02
P00567,10007,4,1446.1,4,4,24,1,431180.23
P00568,10008,6,998.9,3,3,75,3,240278.2
P00569,10020,5,1783.0,2,2,7,3,346949.25
P00570,10018,4,2448.0,1,2,66,3,541466.13
P00571,10029,12,1880.5,3,1,24,0,275741.96
P00572,10013,11,1700.2,3,3,21,0,367467.6
P00573,10009,4,1364.8,4,1,65,0,312428.04
P00574,10002,11,2678.9,6,4,77,3,499079.19
P00575,10001,11,1285.2,5,2,80,0,339352.41
P00576,10012,9,1437.3,5,2,21,1,395015.49
P00577,10028,9,2085.0,4,1,47,3,428852.98
P00578,10016,15,872.0,6,1,23,1,194224.6
P00579,10027,7,2437.3,6,1,15,3,379395.54
P00580,10004,6,2112.1,1,3,31,1,473422.04
P00581,10003,9,2249.6,4,2,5,1,363466.68
P00582,10026,13,2079.1,4,4,13,3,410989.07
P00583,10004,11,1719.4,6,3,48,2,473336.62
P00584,10002,2,1268.4,4,4,55,0,199748.46
P00585,10013,7,1730.0,1,4,21,2,264721.55
P00586,10028,12,1312.4,2,1,45,3,274666.62
P00587,10021,4,2043.1,1,1,61,3,405860.34
P00588,10003,15,2203.4,2,4,72,0,332971.21
P00589,10026,13,2538.4,1,2,46,0,408044.35
P00590,10026,13,1985.9,5,4,19,2,393629.67
P00591,10025,2,2262.3,3,3,57,2,471080.66
P00592,10028,9,1651.4,5,3,13,2,469986.98
P00593,10008,8,1560.9,6,2,11,1,299769.67
P00594,10030,10,2036.8,4,2,29,3,402921.54
P00595,10010,13,1606.8,3,3,26,2,353114.24
P00596,10025,6,1934.6,2,1,11,3,472878.81
P00597,10018,9,1269.4,5,2,4,1,398619.01
P00598,10024,11,1359.2,4,3,76,3,406402.62
P00599,10019,12,2117.7,5,1,54,0,439856.99
P00600,10020,12,2243.3,1,2,58,2,385399.16
P00601,10019,6,1307.2,1,4,5,2,357838.37
P00602,10024,15,2135.3,1,2,64,1,461668.75
P00603,10023,1,1533.6,5,4,29,0,295362.88
P00604,10005,8,1808.3,4,4,60,3,363011.33
P00605,10025,10,2508.5,2,3,39,0,528714.13
P00606,10017,1,2203.7,2,1,19,1,345387.66
P00607,10010,7,2197.9,4,1,21,0,346721.94
P00608,10016,9,2754.4,6,4,11,1,501035.71
P00609,10030,10,1448.1,6,1,67,3,310144.54
P00610,10026,2,1307.1,3,3,34,2,201376.91
P00611,10026,5,1438.9,5,3,63,0,212020.87
P00612,10014,4,1672.7,1,4,67,1,315741.67
P00613,10024,10,800.0,6,4,13,0,345926.69
P00614,10012,5,1696.3,1,2,26,2,359037.84
P00615,10021,9,1527.7,3,3,10,0,361289.37
P00616,10020,11,2191.9,5,3,0,1,516623.05
P00617,10008,12,1976.2,6,4,79,0,352100.92
P00618,10008,3,1499.7,2,3,53,0,226517.6
P00619,10002,14,2095.0,4,1,36,0,339870.92
P00620,10005,3,2161.6,2,4,16,3,428781.66
P00621,10014,1,1415.7,1,3,47,3,208806.48
P00622,10015,1,1553.5,3,1,43,3,255662.94
P00623,10005,4,800.0,4,1,18,2,287647.46
P00624,10013,14,1254.7,2,1,1,1,250625.21
P00625,10019,4,1428.8,6,3,37,0,424426.12
P00626,10007,11,1837.1,4,4,41,3,510795.82
P00627,10011,7,1327.3,3,2,64,3,321262.45
P00628,10012,1,1543.3,3,1,31,1,325501.41
P00629,10016,7,1187.3,3,4,7,0,171007.07
P00630,10011,1,1885.6,1,3,71,1,345631.46
P00631,10023,8,2012.9,4,3,33,1,368269.48
P00632,10010,9,2001.2,5,1,58,3,413238.55
P00633,10014,8,1806.2,3,4,3,0,283656.62
P00634,10012,5,1029.5,3,1,2,2,261176.32
P00635,10006,12,1490.0,6,3,1,3,324908.46
P00636,10021,9,1596.3,4,3,63,3,347616.93
P00637,10008,4,1598.4,2,3,19,0,359987.66
P00638,10009,7,1837.5,1,3,64,1,298920.4
P00639,10024,2,2512.8,5,2,76,1,510230.4
P00640,10029,14,2206.0,4,3,53,1,394390.29
P00641,10021,12,1306.2,4,2,79,0,269334.76
P00642,10028,5,2139.2,2,2,75,0,366699.46
P00643,10026,11,2120.2,2,3,58,0,336000.66
P00644,10015,11,1397.0,3,3,65,3,332878.61
P00645,10024,10,2224.4,5,1,48,1,510292.51
P00646,10010,1,1719.8,2,4,17,0,281625.48
P00647,10014,14,1095.0,4,1,8,3,287083.98
P00648,10017,15,2027.6,6,2,30,1,416938.81
P00649,10029,15,1908.5,2,2,38,1,298392.84
P00650,10026,15,1686.2,2,2,28,0,260650.37
P00651,10015,14,1781.3,2,2,8,1,363051.37
P00652,10020,12,1440.5,6,2,40,2,340621.93
P00653,10007,1,2105.1,4,2,40,2,390390.0
P00654,10025,7,1778.3,6,4,77,1,416235.5
P00655,10017,4,1883.2,6,4,77,2,400080.13
P00656,10016,4,1978.6,3,2,49,3,340505.98
P00657,10023,13,1222.7,1,2,68,3,278014.59
P00658,10019,13,1352.9,2,3,25,2,382176.46
P00659,10003,8,800.0,4,1,78,0,80885.98
P00660,10009,12,2082.4,3,2,76,0,342077.77
P00661,10006,2,1193.9,1,1,10,0,130598.94
P00662,10023,4,1866.3,6,3,56,0,443999.5
P00663,10002,13,1985.5,2,1,37,2,326992.43
P00664,10007,7,2101.2,4,4,21,0,427392.96
P00665,10018,9,1198.0,6,2,33,0,366496.8
P00666,10021,7,1767.4,4,3,73,2,309158.68
P00667,10016,4,2635.1,5,3,74,1,449318.69
P00668,10026,13,2657.2,1,2,27,3,473368.61
P00669,10028,12,2293.7,5,2,37,0,443729.45
P00670,10004,11,1968.7,6,2,41,1,497740.84
P00671,10029,6,1297.4,6,4,59,0,287953.92
P00672,10019,10,2159.3,1,3,38,2,449675.69
P00673,10020,15,1721.0,2,1,32,0,322671.5
P00674,10003,10,2080.3,1,2,74,0,248687.56
P00675,10019,8,1483.6,6,2,30,2,366070.64
P00676,10022,5,1713.5,2,4,21,3,375763.13
P00677,10018,8,1882.1,4,4,26,2,474438.34
P00678,10003,6,1923.1,3,2,26,3,384748.04
P00679,10016,10,2046.9,5,2,44,3,354697.75
P00680,10029,1,1510.4,6,1,53,3,216391.85
P00681,10022,3,1128.4,2,3,10,3,336728.11
P00682,10005,12,2612.4,5,1,71,0,443968.27
P00683,10029,6,3044.6,2,4,20,0,511679.42
P00684,10029,7,2023.7,2,3,9,1,285479.41
P00685,10006,9,1138.0,1,1,54,2,181448.3
P00686,10025,7,1413.4,3,4,17,3,361806.8
P00687,10013,12,2054.6,4,4,60,0,329530.33
P00688,10018,4,2470.6,5,2,76,0,549426.8
P00689,10014,12,1193.6,6,1,56,1,242366.6
P00690,10024,4,1737.8,4,2,62,2,459212.11
P00691,10030,6,1898.0,3,2,40,3,390153.34
P00692,10024,9,2232.3,2,2,28,3,469339.36
P00693,10028,14,1628.2,6,4,49,2,474068.85
P00694,10029,4,1018.1,3,4,28,3,249961.95
P00695,10003,9,2110.6,5,3,70,1,371003.29
P00696,10008,1,2362.4,4,4,38,2,390709.86
P00697,10022,2,1758.7,6,1,40,0,386536.28
P00698,10018,12,2002.6,6,1,54,2,433243.35
P00699,10002,11,1562.8,5,4,15,1,375145.12
P00700,10003,6,1377.1,4,3,45,3,292422.49
P00701,10016,10,2313.2,1,1,61,1,326858.46
P00702,10019,6,1993.7,1,4,62,1,471377.62
P00703,10006,5,2045.2,4,1,18,1,317699.62
P00704,10006,7,2551.1,5,4,4,3,472585.4
P00705,10004,5,1272.6,5,4,15,3,339944.97
P00706,10017,13,1524.0,2,2,66,1,306360.87
P00707,10001,7,1879.0,4,3,21,3,376673.42
P00708,10018,5,1517.8,6,3,4,3,401736.61
P00709,10015,9,2191.6,1,4,48,3,416039.69
P00710,10014,12,1706.3,3,3,71,3,275468.31
P00711,10021,5,1303.7,6,2,18,1,280179.57
P00712,10016,15,1832.9,2,1,3,2,297078.05
P00713,10022,7,1885.2,2,2,11,1,357165.98
P00714,10023,10,2267.3,3,1,10,1,438031.11
P00715,10028,15,1996.6,5,3,16,1,474202.46
P00716,10024,7,2030.6,2,2,14,0,411743.69
P00717,10016,3,1960.1,5,3,51,0,305046.28
P00718,10015,12,1705.9,2,1,18,3,334149.42
P00719,10008,1,1441.9,3,2,44,0,209121.25
P00720,10018,7,1944.4,4,2,32,2,410051.54
P00721,10005,15,1633.4,1,1,53,3,329424.6
P00722,10028,7,2644.9,5,4,53,1,501130.78
P00723,10026,11,2471.1,5,3,48,1,459090.94
P00724,10004,8,2116.4,6,4,72,3,477417.97
P00725,10024,4,1989.2,2,4,15,3,513497.05
P00726,10004,5,1756.0,3,1,42,3,355268.85
P00727,10022,8,1169.4,6,4,31,2,369778.25
P00728,10003,2,1691.9,1,1,43,3,193587.64
P00729,10015,7,1850.7,3,4,11,1,338095.05
P00730,10020,7,1914.7,3,3,25,2,328233.21
P00731,10022,13,2034.8,3,4,76,2,516928.4
P00732,10013,2,2260.7,3,2,64,3,363194.87
P00733,10028,13,1453.9,5,1,34,1,420068.12
P00734,10024,7,1458.5,2,1,8,3,314385.55
P00735,10007,10,2525.4,6,1,52,2,547403.63
P00736,10021,9,2185.5,6,4,24,0,485233.11
P00737,10022,5,1604.6,2,3,26,2,351582.58
P00738,10011,14,1746.4,6,1,7,3,503049.06
P00739,10023,4,1748.6,2,1,23,1,371105.63
P00740,10027,1,1815.8,1,1,17,2,211947.21
P00741,10025,12,2036.3,3,2,2,3,466119.06
P00742,10023,10,3067.5,5,3,47,3,585582.71
P00743,10020,14,1894.9,6,4,78,1,467379.17
P00744,10009,7,2131.3,4,3,10,3,372095.75
P00745,10024,1,956.8,5,4,4,2,310660.07
P00746,10011,1,1557.6,2,2,8,2,350947.47
P00747,10016,7,2414.4,6,2,44,2,370070.25
P00748,10010,4,2001.2,4,3,66,1,431117.93
P00749,10010,14,800.0,1,1,25,1,220293.07
P00750,10005,2,2137.0,1,4,9,0,373826.8
P00751,10029,14,2759.1,2,4,7,3,516538.57
P00752,10005,4,802.0,1,1,49,1,215085.2
P00753,10003,2,2559.7,2,1,28,2,369888.84
P00754,10029,5,800.0,6,3,28,2,189273.49
P00755,10017,3,2269.0,2,3,19,2,370914.26
P00756,10014,7,1795.7,4,1,72,3,243599.96
P00757,10023,5,800.0,6,3,30,3,243367.99
P00758,10012,8,2023.1,2,2,57,0,403977.0
P00759,10004,9,2375.4,5,3,60,3,567099.04
P00760,10022,1,1981.9,3,2,4,0,415611.09
P00761,10006,2,2092.4,2,2,20,2,344897.01
P00762,10017,3,1594.2,6,2,72,2,324998.55
P00763,10029,3,869.3,4,1,71,0,137422.84
P00764,10029,2,2145.9,3,1,33,1,318920.27
P00765,10011,5,2674.9,5,1,12,3,530150.47
P00766,10024,9,2364.8,6,4,24,0,566572.83
P00767,10019,5,806.1,5,2,76,0,208995.49
P00768,10015,5,1042.6,6,2,54,0,199040.59
P00769,10005,8,1377.0,2,4,6,0,288228.1
P00770,10012,9,1003.5,3,4,58,2,341370.02
P00771,10020,5,1822.1,2,1,11,3,311585.89
P00772,10030,4,1996.7,5,2,24,2,451378.63
P00773,10001,7,1084.9,5,2,39,1,249757.5
P00774,10022,1,2188.6,4,4,28,3,464672.86
P00775,10026,8,2100.6,4,3,56,1,296174.29
P00776,10029,15,1525.9,5,3,12,1,290001.85
P00777,10013,6,1713.7,2,1,71,2,313941.76
P00778,10004,2,825.1,3,2,48,0,207090.57
P00779,10009,11,1633.9,5,1,24,1,365733.34
P00780,10026,2,1803.7,1,3,77,3,200369.43
P00781,10027,3,1884.4,6,4,38,2,356565.6
P00782,10020,3,1989.4,2,4,33,3,388213.88
P00783,10004,14,1922.1,5,2,1,3,506936.97
P00784,10004,15,1667.8,4,2,80,1,374308.4
P00785,10015,9,1943.1,6,4,68,3,423735.44
P00786,10018,10,2301.0,5,2,14,3,557784.21
P00787,10001,10,1752.3,4,4,76,2,385551.55
P00788,10021,10,1958.8,5,3,64,3,395633.76
P00789,10017,9,1706.9,3,2,34,2,329053.37
P00790,10001,15,1476.6,4,3,75,3,375234.07
P00791,10003,11,2061.4,6,1,45,0,376367.4
P00792,10014,2,1522.4,1,2,55,1,210056.99
P00793,10022,6,1993.1,3,2,14,1,485147.29
P00794,10025,15,1814.1,1,4,8,0,431169.35
P00795,10013,7,1648.0,4,3,42,2,263091.37
P00796,10009,4,1635.9,5,2,26,0,355068.4
P00797,10030,14,1545.9,1,4,79,0,311328.1
P00798,10014,10,977.1,4,2,6,3,250100.63
P00799,10010,9,1991.4,3,4,61,0,383658.65
P00800,10014,7,1915.8,5,3,48,3,338514.88
P00801,10001,2,2224.8,2,4,71,0,389555.54
P00802,10010,6,1534.3,1,4,80,1,297079.55
P00803,10016,7,2747.7,1,2,70,0,320821.48
P00804,10028,14,1610.1,3,2,30,0,389528.86
P00805,10023,5,1362.4,3,4,56,3,316869.15
P00806,10024,3,1303.2,6,1,13,0,371341.63
P00807,10017,7,933.0,3,4,39,3,183247.6
P00808,10004,15,2566.3,2,1,21,2,548531.64
P00809,10012,8,2485.5,5,4,20,1,556386.44
P00810,10030,6,2100.4,1,3,46,3,379926.75
P00811,10002,11,1352.0,3,3,10,1,277059.82
P00812,10027,10,2705.6,4,2,46,1,442203.06
P00813,10021,5,1624.1,2,3,32,1,286472.15
P00814,10009,15,1665.5,4,2,18,2,361172.75
P00815,10024,9,2518.6,3,2,45,3,547796.16
P00816,10026,1,2129.5,6,1,60,2,298044.97
P00817,10002,7,2900.6,2,1,49,1,391818.04
P00818,10004,14,1924.4,6,4,7,3,523328.31
P00819,10020,6,1601.5,4,3,45,2,376883.91
P00820,10030,9,1494.1,5,2,50,3,299285.43
P00821,10001,10,876.5,2,4,55,1,222194.34
P00822,10020,11,1660.7,1,3,34,0,361175.2
P00823,10005,14,2372.3,5,3,7,3,558400.63
P00824,10020,3,2099.4,3,1,10,2,391118.71
P00825,10019,8,1810.2,2,3,26,1,397289.41
P00826,10003,9,1302.5,6,1,51,3,272744.51
P00827,10021,3,1913.4,2,3,59,0,324935.13
P00828,10027,11,2306.4,3,1,54,3,414544.59
P00829,10026,2,2015.4,5,3,25,2,319472.91
P00830,10001,7,1883.4,6,2,35,2,396188.32
P00831,10008,5,1401.5,6,1,3,0,229225.98
P00832,10008,3,2233.6,4,2,64,0,380164.77
P00833,10014,13,800.0,1,1,28,2,205240.52
P00834,10005,4,1991.4,1,1,41,2,391911.22
P00835,10026,4,3085.2,5,4,36,0,540613.8
P00836,10024,13,1045.8,4,2,23,2,378481.51
P00837,10025,14,1679.3,1,2,13,2,437948.14
P00838,10006,1,1796.0,5,1,77,1,263263.66
P00839,10001,5,1568.7,6,2,9,2,347115.12
P00840,10028,11,2318.2,1,2,76,3,505823.05
P00841,10009,12,2036.2,5,3,9,1,404309.2
P00842,10020,15,1876.2,3,1,7,0,418212.99
P00843,10028,9,2198.6,3,4,73,3,487064.91
P00844,10002,1,1808.4,5,1,76,3,226063.74
P00845,10001,14,3389.9,2,3,72,1,662574.53
P00846,10001,3,1875.7,1,1,62,1,338310.87
P00847,10005,2,1897.6,6,4,39,3,419312.27
P00848,10002,11,944.8,3,3,8,0,222023.67
P00849,10025,10,1528.3,2,4,47,1,373406.54
P00850,10019,1,2373.7,5,4,42,2,459200.61
P00851,10030,3,1132.3,2,4,59,2,211625.7
P00852,10025,9,800.0,5,3,2,2,366913.33
P00853,10029,4,1816.2,1,4,6,1,356890.15
P00854,10008,11,2485.4,4,1,47,3,500540.22
P00855,10009,7,1821.2,3,3,69,2,318428.57
P00856,10026,9,1631.9,6,4,75,2,311213.99
P00857,10008,8,870.8,4,2,46,3,192099.4
P00858,10002,6,2026.1,6,4,29,0,421126.59
P00859,10021,6,2130.6,2,3,38,2,433518.49
P00860,10025,11,909.1,3,2,41,3,345388.67
P00861,10030,8,2367.3,5,2,50,2,414648.93
P00862,10028,9,2182.8,1,1,18,2,407977.88
P00863,10004,9,2366.2,6,4,31,1,560061.57
P00864,10024,4,2091.8,5,3,43,1,546111.37
P00865,10026,14,2126.8,5,2,68,2,388200.92
P00866,10021,9,2060.4,2,4,65,3,413096.98
P00867,10025,11,2234.2,5,1,61,1,535708.52
P00868,10026,14,890.6,6,4,17,0,210144.89
P00869,10014,14,1049.5,2,2,32,1,260081.96
P00870,10002,11,1432.0,4,3,44,0,273891.25
P00871,10014,12,1735.1,1,1,78,3,244031.17
P00872,10007,8,1994.1,3,3,28,2,434424.67
P00873,10004,12,1962.3,1,3,74,0,382167.6
P00874,10004,5,2358.6,4,4,60,2,471615.69
P00875,10021,11,2374.2,4,2,51,2,502043.95
P00876,10016,2,1363.8,4,1,56,2,161250.39
P00877,10017,14,1919.3,5,1,64,2,387960.71
P00878,10023,4,1376.1,6,1,56,3,398420.76
P00879,10017,10,1705.9,2,2,54,3,298881.67
P00880,10019,1,1960.9,2,4,30,1,371372.28
P00881,10003,3,800.0,2,1,34,0,84818.28
P00882,10026,15,3005.6,6,1,48,3,517151.75
P00883,10014,13,2083.2,1,1,68,2,370334.98
P00884,10005,4,1502.1,1,2,52,0,303331.66
P00885,10025,2,2763.7,1,3,80,2,469386.78
P00886,10023,13,1626.3,5,2,55,0,400597.87
P00887,10002,15,1866.3,4,2,33,0,298473.41
P00888,10006,3,1556.4,6,1,46,0,260657.02
P00889,10001,10,2626.0,2,4,50,1,469814.5
P00890,10009,5,1747.5,3,1,70,0,268321.41
P00891,10003,12,1874.7,4,1,20,3,305724.9
P00892,10022,7,2401.9,1,3,20,1,461640.56
P00893,10016,2,2092.6,6,4,16,2,363441.38
P00894,10030,5,1772.8,5,2,4,3,304152.77
P00895,10023,9,2355.2,1,1,54,3,420027.47
P00896,10019,12,3069.2,6,3,77,3,609095.14
P00897,10016,1,1958.7,3,2,49,0,226168.51
P00898,10002,15,1858.4,3,2,4,2,327963.52
P00899,10003,10,1885.3,6,4,29,3,374813.22
P00900,10019,14,2455.2,4,4,73,0,558551.86
P00901,10001,14,1500.4,2,2,4,3,366644.36
P00902,10002,3,1660.8,5,3,49,3,286694.73
P00903,10007,2,1031.3,5,3,35,3,300026.21
P00904,10027,12,1208.1,2,4,74,1,161386.84
P00905,10014,3,1541.1,5,4,41,0,290187.43
P00906,10022,3,1772.0,4,2,45,2,418706.79
P00907,10013,8,2684.5,2,1,58,2,401820.15
P00908,10006,14,2068.0,3,1,66,2,383960.57
P00909,10012,12,1344.0,6,1,41,1,350553.92
P00910,10003,8,1436.0,2,4,58,0,181903.78
P00911,10024,3,2487.4,5,3,65,3,520080.47
P00912,10006,6,2363.3,5,4,42,2,477211.39
P00913,10012,11,1814.1,6,1,58,3,488439.06
P00914,10030,3,1578.7,2,1,29,3,260329.24
P00915,10018,8,2362.5,2,1,28,1,470039.72
P00916,10014,1,1303.3,6,3,0,1,276781.67
P00917,10017,5,1996.0,3,1,54,3,295694.33
P00918,10024,4,2936.3,4,3,20,2,658575.36
P00919,10008,11,1902.7,4,4,65,2,386036.26
P00920,10020,14,1412.2,4,1,77,3,311360.96
P00921,10027,3,2005.2,4,3,70,0,333263.75
P00922,10018,12,1565.0,3,3,22,1,376033.25
P00923,10014,10,1102.9,3,4,52,0,208163.4
P00924,10005,15,2150.5,3,1,60,1,395460.43
P00925,10008,14,2358.9,4,1,40,1,434514.25
P00926,10029,2,1644.5,5,1,41,1,240066.92
P00927,10017,12,1611.4,4,3,35,0,312371.07
P00928,10010,9,1319.2,5,4,24,3,329355.75
P00929,10013,2,1725.0,3,1,46,1,235864.21
P00930,10018,4,1518.8,5,2,80,1,431472.47
P00931,10017,14,1294.5,3,3,17,3,319345.37
P00932,10021,9,2746.1,3,4,3,1,534441.28
P00933,10008,6,2033.2,1,4,4,3,417237.64
P00934,10020,5,2086.2,2,3,47,0,340604.43
P00935,10014,13,2241.7,5,4,21,3,490193.45
P00936,10029,5,2185.5,1,4,37,3,297018.53
P00937,10005,3,1593.4,2,4,77,3,292201.56
P00938,10005,9,1936.3,5,2,6,3,441555.99
P00939,10014,15,1665.5,6,2,14,2,353050.28
P00940,10016,3,2019.2,3,2,17,2,313669.3
P00941,10021,4,1970.8,3,4,37,3,425579.61
P00942,10013,8,1608.7,4,2,56,3,275563.85
P00943,10028,3,1135.4,5,4,14,2,331521.08
P00944,10015,10,1873.1,3,3,8,2,386491.65
P00945,10004,4,1697.9,2,1,6,0,423156.37
P00946,10004,2,854.8,3,2,64,3,223598.3
P00947,10030,4,2053.8,2,1,2,3,411948.92
P00948,10005,14,2282.7,5,3,50,0,513081.67
P00949,10029,15,3064.2,1,2,46,1,467459.76
P00950,10009,8,1604.4,4,2,8,0,324119.64
P00951,10003,7,1530.6,1,1,44,1,152659.12
P00952,10010,13,1245.3,6,1,23,3,351064.69
P00953,10019,3,1904.3,4,4,41,1,425432.43
P00954,10013,10,1901.2,1,4,11,1,348755.86
P00955,10024,11,1394.4,6,2,54,3,436328.22
P00956,10019,11,1712.5,4,4,64,1,449095.98
P00957,10013,4,810.7,4,3,0,3,291967.47
P00958,10020,11,2263.2,1,2,43,3,473023.25
P00959,10030,10,1414.7,2,2,52,1,271130.32
P00960,10013,14,1782.7,5,3,0,2,394009.13
P00961,10005,3,1086.7,3,4,58,1,229002.43
P00962,10013,10,1508.8,4,2,43,1,291703.46
P00963,10026,13,1660.2,6,2,24,3,371017.03
P00964,10007,5,1794.4,3,4,39,1,352489.88
P00965,10029,12,2039.9,3,3,55,0,295190.87
P00966,10018,2,2519.5,5,2,52,1,529993.82
P00967,10019,11,2166.4,1,2,62,2,481015.17
P00968,10010,10,2281.1,3,3,2,0,455505.61
P00969,10028,3,2523.1,6,1,63,2,496150.66
P00970,10002,1,2084.9,2,1,2,0,256976.29
P00971,10009,12,1781.6,2,3,52,0,314731.09
P00972,10013,4,2304.6,3,1,28,2,437147.69
P00973,10015,8,2336.5,1,3,5,0,378288.59
P00974,10015,1,2124.3,1,4,55,3,326226.63
P00975,10005,15,1072.7,2,1,44,0,231017.85
P00976,10007,9,1379.3,6,2,53,1,378835.09
P00977,10003,14,1662.6,2,4,30,0,276687.76
P00978,10018,3,2189.8,5,1,22,1,491305.25
P00979,10011,4,1789.3,3,4,50,3,478683.16
P00980,10017,10,2368.4,5,1,17,2,442767.97
P00981,10018,10,2457.6,2,4,65,2,520530.92
P00982,10022,12,2399.6,6,2,55,0,506149.7
P00983,10017,14,2402.8,3,1,80,1,417389.55
P00984,10020,13,1281.5,5,3,2,1,363189.96
P00985,10018,3,2041.3,5,1,47,2,446524.17
P00986,10020,5,1496.2,3,2,45,0,273856.05
P00987,10019,14,975.5,5,3,69,3,350868.84
P00988,10010,9,1656.3,1,3,34,2,326754.66
P00989,10008,14,2462.4,3,2,75,1,425681.67
P00990,10024,9,2030.4,3,4,19,0,476916.19
P00991,10011,1,2808.9,6,2,69,2,539997.53
P00992,10017,8,1888.6,6,2,42,1,355286.8
P00993,10006,13,3023.9,5,2,76,2,535347.6
P00994,10013,10,1888.8,6,4,17,2,374734.12
P00995,10016,2,1811.2,6,3,21,2,306064.74
P00996,10019,4,1160.3,5,1,45,3,372695.83
P00997,10016,13,2355.3,4,4,44,2,426477.64
P00998,10011,15,1548.9,2,2,12,2,420024.04
P00999,10029,12,1476.5,5,2,52,1,204643.34
P01000,10016,2,2440.6,2,1,32,3,359740.05
P01001,10025,10,2379.1,2,4,12,1,552187.89
P01002,10023,13,2366.0,6,1,41,2,514319.78
P01003,10017,10,1618.9,1,4,56,3,294231.22
P01004,10027,9,1774.5,1,1,2,1,294076.21
P01005,10004,8,1770.1,4,3,74,0,374536.86
P01006,10028,4,2191.3,4,1,49,0,472470.7
P01007,10026,5,2576.8,1,2,21,0,304685.28
P01008,10016,12,1984.1,3,4,60,0,317182.13
P01009,10023,2,2787.4,2,3,68,2,482827.26
P01010,10016,2,2248.6,2,3,77,1,289146.47
P01011,10009,6,1682.6,2,1,64,0,313325.66
P01012,10024,12,2214.4,5,4,16,0,516157.38
P01013,10008,10,2653.0,3,2,13,1,471934.06
P01014,10010,9,2799.1,6,3,16,1,529780.39
P01015,10016,9,2393.4,1,4,70,3,365914.94
P01016,10026,2,1812.8,5,3,24,2,289560.27
P01017,10012,5,1691.7,6,3,26,2,404966.62
P01018,10015,2,2088.0,3,1,72,2,341459.5
P01019,10002,12,2637.0,5,2,16,3,414517.27
P01020,10004,12,2016.9,3,3,32,1,408431.52
P01021,10002,4,2027.3,4,1,24,0,352040.25
P01022,10003,5,1825.7,6,2,24,2,291029.34
P01023,10027,5,1636.1,4,4,48,0,253529.03
P01024,10026,14,1718.9,4,4,60,0,343316.82
P01025,10025,8,1867.7,6,4,21,3,484219.71
P01026,10002,12,2659.0,3,4,3,2,449635.1
P01027,10003,7,1680.1,2,4,51,2,234113.32
P01028,10009,11,1826.3,5,1,44,2,413110.61
P01029,10017,8,1367.3,5,4,53,2,273746.84
P01030,10011,5,2158.3,2,3,36,1,419906.42
P01031,10015,14,2483.3,5,4,62,0,486762.24
P01032,10006,11,2612.2,1,3,50,1,435612.21
P01033,10022,12,1901.7,2,1,61,3,403981.65
P01034,10010,15,2087.2,6,3,59,3,452127.83
