date,feature_1,feature_2,feature_3,feature_4,feature_5,target
2022-06-29,-1.842384,-0.041342,-1.311558,1.068676,0.431842,0
2022-08-30,-0.174175,-1.17494,-0.326481,1.013589,-0.330212,1
2022-04-02,0.301971,1.13004,-1.291704,0.557497,-1.210511,0
2023-05-14,0.399631,-0.321337,-1.686161,-0.612466,-1.093407,0
2023-10-04,0.166095,1.032562,0.338958,1.869688,-0.517141,1
2022-10-07,-0.138047,-1.625693,-0.282186,1.49091,-0.882035,1
2022-11-17,-1.014069,-0.964972,0.90783,-1.185813,-0.209541,0
2022-09-20,2.492739,0.113585,-2.049597,-1.208524,-1.551722,0
2023-04-28,-1.089258,1.38631,0.881455,-0.166646,2.257814,0
2023-09-04,1.456689,-0.22809,1.074771,1.404118,1.44461,0
2022-06-04,-0.028018,-0.274681,0.824991,-0.05514,0.221132,1
2022-08-25,0.90916,1.562138,-0.287386,-1.163802,-0.88214,0
2023-01-29,0.004957,-1.421861,-0.052182,-0.690322,1.156401,0
2023-03-14,0.203166,-0.337265,-0.169457,-0.557025,-0.298688,1
2023-03-09,0.245355,1.855208,0.380739,-1.784004,-0.27047,0
2022-05-30,-0.994335,-0.056969,0.254365,-1.318796,-0.665252,0
2022-04-26,-2.214187,0.007825,-0.590437,2.168697,-0.160214,0
2022-01-02,0.467509,-0.813863,0.459561,0.82875,0.312547,1
2022-07-14,0.485198,0.46425,0.894681,0.049352,0.972504,0
2023-05-27,1.477836,-2.492513,0.521622,0.044252,0.224566,0
2023-09-28,-1.49855,0.040923,-0.368663,-1.660378,2.033136,0
2023-10-08,1.470574,0.57367,-0.150405,-0.322751,0.286508,1
2022-12-17,-0.017434,-1.519058,-1.858565,-0.845013,0.816074,0
2022-03-21,0.110396,0.280233,0.095047,-1.584147,-0.195621,0
2022-12-30,1.90054,1.124818,-0.407844,-0.822484,0.111588,0
2023-06-06,0.850487,-0.667013,0.712254,1.557986,-0.172397,1
2022-07-30,-0.001918,0.462966,-0.201621,-1.89714,-0.068466,0
2022-01-25,-1.013717,0.837666,1.818828,2.475177,-0.791629,1
2023-06-10,-0.524377,0.401577,-0.039833,-1.197967,0.647335,0
2022-11-15,-0.179166,0.545034,0.676032,-0.344591,0.956315,1
2022-08-13,1.04803,0.168174,1.585798,-1.085745,0.839246,0
2023-06-10,0.073589,-0.918338,-0.077663,0.133965,0.11284,1
2023-12-24,-0.244747,1.070822,1.129556,0.414907,-0.30855,1
2023-10-09,2.047407,2.218107,0.963217,1.107921,0.274697,1
2022-01-20,-0.555327,-1.428938,0.457129,-0.572873,0.999144,0
2022-11-13,-0.470921,1.115366,1.126505,0.43794,1.092462,0
2023-10-11,1.269325,0.981028,-1.241636,-0.758027,1.799952,0
2023-09-08,0.728069,-0.827581,-0.987531,-1.812127,-0.217318,0
2023-03-07,0.135426,0.643403,-0.856059,1.686938,0.452621,0
2022-04-20,0.711977,1.591406,1.588521,-0.849994,2.003138,0
2022-11-02,1.003206,-0.331854,0.187822,0.001249,0.153677,1
2023-06-30,0.338272,-0.013633,1.076974,0.318505,0.787489,1
2023-12-05,0.505056,0.055394,0.152802,-0.398105,1.256399,0
2023-08-29,-1.29428,-0.10974,-1.835401,-1.671194,-0.596195,0
2023-07-08,-0.956983,-0.005245,-0.329746,-0.98888,-0.70373,0
2022-02-06,1.363862,0.501643,1.662595,-0.659075,-0.600482,1
2023-10-30,0.200822,0.035006,0.16374,0.79814,-0.853965,1
2023-11-18,2.039964,0.572287,0.924643,0.788835,0.942834,0
2022-08-14,-1.133771,0.538904,0.082463,-0.674251,0.325953,0
2022-12-04,-1.565128,0.474042,0.219987,-1.428666,-0.734176,0
2022-01-27,-0.82225,-0.123146,0.93578,-1.238269,0.366781,0
2022-10-23,0.588736,-0.107283,0.050244,0.863864,-0.46198,0
2023-08-19,0.485212,-1.610952,0.047561,-1.20721,-1.593145,0
2022-12-04,-1.759909,1.753085,1.640183,-0.675497,-0.561484,1
2023-03-19,-1.083896,0.097485,-0.194028,1.061681,-0.146574,1
2022-07-14,-0.422561,-0.286938,-0.312875,1.368044,-0.939565,1
2022-03-16,-2.18021,1.423819,-0.429714,-0.911674,-0.173255,0
2023-03-07,0.716631,1.091987,-0.754324,0.06008,-0.925852,0
2023-01-04,0.419201,-0.072475,0.356564,0.309313,1.04335,1
2023-04-07,1.015332,0.021983,0.813114,0.172906,-1.536453,1
2023-12-11,0.04161,-0.986425,2.054711,-0.528465,-0.522558,1
2022-05-04,-1.572528,0.645212,-0.825016,0.093347,0.043405,0
2022-02-19,-1.31683,0.704994,0.209277,-1.347062,0.541996,0
2023-02-11,-1.563815,0.815214,0.614727,-0.714338,0.442819,1
2023-02-25,-0.487116,-0.152502,-1.131315,-1.182817,1.066797,0
2023-01-11,-0.647278,0.255366,1.329802,0.187469,0.137605,1
2022-02-23,-0.187671,2.32023,-1.195861,1.203418,-0.573956,0
2022-09-15,0.384723,-0.079912,0.185658,0.333169,0.306068,1
2022-02-11,0.548428,-1.169063,-1.668095,0.143663,-0.822369,1
2023-11-01,-0.623034,-0.823689,-1.459763,-0.89242,0.296369,0
2022-08-02,-1.272952,-1.011802,-0.453742,-0.179936,0.106408,0
2023-07-31,-0.261827,0.73231,-0.79478,-0.095869,0.060476,0
2022-04-24,0.809121,0.018449,-0.723691,-0.661619,-0.910401,0
2022-01-08,1.299228,-1.026301,2.922803,1.679181,1.495982,1
2022-08-08,1.060327,0.13417,0.987098,0.101828,1.680582,1
2023-06-10,0.738946,-0.408247,-0.500119,0.559294,-1.004769,0
2022-01-23,-0.328525,-0.597345,-0.25136,0.957198,0.80866,0
2022-01-06,-0.427253,1.729874,0.193111,0.10688,-1.843669,0
2023-05-08,-0.063986,1.072025,-0.073487,-0.244804,-0.132566,1
2023-09-22,1.400472,0.909633,-0.539992,0.33098,0.391666,1
2022-03-30,2.281633,0.764048,-0.183532,1.143759,-0.091113,1
2023-07-19,-2.04643,0.69252,1.482231,-1.946457,0.029624,1
2023-08-22,-1.289154,0.271064,0.449689,-0.643547,0.747963,1
2023-10-15,-0.870827,0.965387,0.954903,-0.692004,-0.774363,1
2023-09-06,-0.914795,0.427463,-0.113988,-0.468494,0.517762,0
2022-05-10,0.296916,-1.13751,-0.395494,0.113468,-0.561138,1
2022-09-11,0.550434,0.363785,0.119717,-0.718966,0.080199,0
2022-02-05,0.580777,-0.787799,1.37877,-1.544014,-1.107483,1
2022-06-09,0.548983,-1.275764,-1.23395,2.735866,-1.245015,1
2022-01-26,-0.591103,-0.975423,-0.345055,0.543925,1.29711,0
2023-02-04,-0.532736,1.468994,1.465806,1.995769,-0.931612,1
2023-09-02,-0.298449,-1.34449,1.034138,0.603815,-0.002045,1
2022-04-18,-0.013416,-0.266843,1.405396,-0.824157,1.235582,0
2023-01-07,-0.877756,0.554504,-2.39594,0.78939,0.839214,0
2023-05-09,-0.632556,-1.619818,1.201709,-0.7987,2.213299,0
2023-09-27,-0.216018,-0.575558,-0.08051,-1.231392,-0.221191,0
2022-12-26,1.05661,-0.494217,0.003085,0.026258,0.294118,0
2023-04-07,0.239584,0.948728,0.851153,-0.32594,-0.730604,1
2022-07-10,-1.330877,0.172297,1.430961,-0.085543,0.511134,1
2022-01-01,0.940565,-0.285298,-0.599909,-0.715356,0.153343,0
2022-06-11,1.778321,0.118039,1.016965,2.062315,0.414432,1
2022-12-18,-0.24555,-0.531731,-0.414687,-0.898902,-0.597704,0
2022-03-04,0.336583,0.118534,-2.439768,0.74196,0.023737,0
2023-05-24,0.532176,-0.030251,0.829881,0.696831,-1.848789,1
2023-03-06,1.553565,0.192513,-0.644516,-0.31384,-0.989532,1
2022-02-15,0.471136,-1.466082,-0.753599,0.892414,-0.317219,1
2022-01-22,-0.251977,0.561609,0.180382,0.02155,-0.945157,0
2022-05-28,0.58185,-0.053602,-0.628069,-0.325222,1.225019,0
2022-02-18,-0.522719,1.839376,-0.200489,0.202818,0.881935,0
2023-10-13,0.613096,-0.218165,-1.515316,-0.285778,-0.129932,0
2023-08-26,0.03563,0.54987,1.510173,1.36659,0.119835,1
2023-12-08,-0.43812,-0.638819,-1.72726,0.000368,-0.934971,0
2022-04-29,-0.83077,-0.356402,1.313492,0.820232,-0.840446,1
2023-01-12,0.726397,-1.617615,-0.047988,0.885107,-0.440537,0
2023-06-10,-0.814969,1.69664,-1.313642,-0.160506,-0.033006,0
2022-07-03,-0.213797,-1.112483,-0.228785,1.264391,-2.637691,1
2022-06-11,0.013898,-0.479591,-0.379476,0.135777,-0.122586,0
2023-05-24,2.397377,0.551402,-2.11527,-0.540492,0.081913,0
2023-04-19,-0.040746,0.169778,-1.560995,-0.288135,-1.112135,0
2023-03-29,0.208666,-0.521101,0.154739,-0.279524,-0.687611,1
2023-05-28,0.07847,-0.564277,0.866943,-0.211534,-0.237453,0
2023-06-25,0.214313,-1.179242,-0.297051,0.47859,-0.372265,0
2022-03-22,-0.794599,-0.121175,-0.934826,-1.05371,-2.434096,0
2022-02-02,-0.131138,-0.01876,-0.427355,-0.26502,0.754246,0
2023-04-04,-0.85778,-1.039768,1.069243,-0.267961,-1.648756,1
2023-12-28,0.52272,0.338245,1.376811,1.336107,0.134112,1
2022-01-10,-1.015579,0.436638,-1.630789,1.137177,0.484763,0
2022-05-11,1.212884,0.327684,0.393037,-0.988873,-1.086735,0
2022-09-06,-1.515692,-0.2584,1.309873,1.818453,-0.298874,1
2022-07-31,1.142589,0.610018,-0.531252,0.115805,1.048238,0
2023-08-29,-1.39698,0.146915,-0.630255,0.211377,-1.245536,0
2023-07-01,-1.261575,-1.104079,0.302175,0.372938,1.613767,0
2023-03-21,-0.324597,0.034555,0.037029,0.561937,0.745415,0
2022-11-25,-0.701041,-0.981548,1.3722,-0.416638,1.107116,0
2023-01-04,-0.730712,0.19505,0.179811,0.341447,0.284796,0
2023-01-15,-0.234951,-0.584541,0.020753,-0.722325,0.341386,1
2022-10-25,1.107677,1.021288,-1.759869,1.292246,0.737193,0
2023-05-20,-0.332757,-0.18165,-0.231429,0.082386,0.221826,0
2023-05-11,-0.12318,0.063155,-1.101606,0.423189,0.501807,0
2023-01-15,-1.469665,0.971854,0.360609,0.715791,0.079442,1
2022-02-08,-0.448564,1.724601,-1.480204,-1.00252,0.146644,0
2022-12-19,-1.315664,1.08436,-2.001962,0.596441,-0.970254,0
2022-10-22,-0.693187,-0.222549,-0.160205,-0.128151,-0.476089,0
2022-10-25,1.02619,0.01658,0.920497,-0.152099,-1.55828,1
2022-08-22,0.428965,-0.128893,0.639738,0.547729,-1.857113,1
2023-06-03,-0.981972,-0.130167,1.028858,0.706732,0.629644,1
2022-01-25,1.511228,0.831128,2.174846,0.656204,-0.426631,1
2022-12-28,-2.12501,-1.15237,-1.110775,-2.52182,1.78492,0
2022-08-10,0.357129,0.935566,-0.899004,1.030019,-0.685411,1
2023-07-15,-0.746121,-0.094047,0.166119,-0.658429,-0.689028,1
2022-04-27,0.238601,-1.273529,1.178692,0.407819,-1.435335,1
2023-12-25,1.838312,1.43508,-0.349471,-0.374081,0.438892,0
2022-09-20,-0.571136,0.439972,-1.875769,0.481394,-0.936766,0
2023-10-21,-0.991244,0.354209,-0.31667,-1.250594,-2.479464,1
2023-08-07,1.236343,1.579594,-0.561953,-0.190842,0.106168,0
2022-02-13,-1.222374,-1.768492,1.055738,-0.290676,0.930445,1
2022-02-17,-1.730672,-0.625512,-0.45483,0.664615,-1.352642,0
2023-10-26,-0.760092,-0.506479,-0.080216,1.130375,-0.289218,0
2023-08-08,1.154732,-1.274646,1.604662,0.230806,-0.152212,0
2022-10-02,-1.343899,0.174052,0.457704,0.046859,-1.090338,1
2023-10-22,-0.564339,-0.78531,0.174259,-1.338426,-0.753814,0
2023-01-06,0.09971,0.873176,-1.198535,0.365058,1.270567,0
2023-07-29,0.060977,-0.423708,1.617805,-0.203973,-0.203096,1
2023-11-14,2.959091,0.02351,0.093566,1.789215,0.83452,0
2022-11-03,0.034178,0.181944,-0.454859,-1.103775,-1.242012,0
2023-10-07,-1.157121,-0.023577,-0.244908,0.054445,-0.659694,1
2023-09-27,-1.363997,0.701132,-0.29646,1.33331,0.627645,1
2022-05-11,-0.325698,0.776702,-1.229096,-0.425366,-1.688815,0
2022-07-08,0.082718,-0.615283,1.330857,2.148194,-1.441461,1
2023-09-02,-2.387642,0.42932,0.427943,1.869127,-0.918344,1
2022-06-18,-0.288285,-0.038652,-0.10172,-0.648599,-0.209742,0
2022-11-02,0.384334,1.591315,-1.421728,1.508256,1.36618,0
2023-10-06,0.69951,-2.192219,0.277232,1.694109,-0.902191,0
2023-05-31,-0.365904,0.195328,1.621131,0.822191,-1.306623,1
2023-01-17,-0.62608,0.152014,0.189574,-0.190112,0.159377,0
2023-09-30,-1.301597,0.555933,-1.324526,-0.621613,-0.388324,0
2023-09-25,0.7507,1.193048,0.524999,0.048443,0.090751,1
2022-12-14,-1.49811,-0.777364,0.45274,1.094393,-0.531956,1
2023-12-29,-0.16823,-1.377006,-0.749018,-0.714858,-0.380687,0
2023-06-05,-0.210962,-0.42644,-1.237578,-0.025166,-0.352989,0
2022-08-01,-2.235035,-0.583762,0.472214,0.331626,-0.183289,0
2023-12-21,0.231224,0.524638,0.027098,0.657144,-0.403677,1
2023-12-23,0.076964,-0.605487,0.985953,0.10214,0.132363,0
2022-06-01,-1.28613,2.27654,-0.482311,-0.991967,0.455566,0
2022-11-10,-0.72236,0.792279,1.826965,-0.078703,-1.876495,1
2023-03-01,0.146237,0.011828,-0.846276,-0.152666,-0.427377,0
2022-06-06,0.127362,-0.406192,-0.180561,1.79741,-1.008657,1
2022-01-11,-0.812941,0.107762,-0.758666,1.168361,0.62256,0
2022-12-28,-0.488109,-0.852909,0.450613,0.778515,0.837521,1
2023-08-18,-0.19838,0.91077,-0.021783,1.284437,-0.861954,1
2023-10-21,0.049869,-0.99275,-1.235796,-0.412698,-0.779746,0
2022-12-15,0.715006,1.100009,0.85848,0.542066,0.889289,0
2023-10-14,-0.328773,1.171247,1.088667,1.18588,-1.453434,1
2023-07-19,-1.169664,-0.454257,0.424056,-0.96013,0.903835,0
2023-12-18,-1.423732,0.045372,0.845145,-1.029344,0.413688,1
2023-11-03,-1.41204,1.076691,2.373489,-0.018764,0.13675,1
2023-03-18,-0.520732,-1.600833,1.058383,1.011831,-0.584476,1
2023-11-22,-0.268104,0.855641,-1.268481,-0.045344,-0.180569,0
2023-04-13,-0.648358,-0.687846,0.706825,-0.420544,2.036428,0
2022-08-30,-0.669995,-0.096801,0.678089,0.55281,1.001119,1
2023-06-29,0.120161,0.24435,0.944638,-0.67669,0.402795,1
2022-08-12,0.199238,0.681586,1.064115,-1.887989,0.950261,0
2022-04-09,0.466178,0.654781,0.590618,0.188462,0.624874,0
2022-11-26,0.091294,-0.725861,0.409911,-1.107229,-0.640728,0
2023-02-06,-0.945383,2.676508,-1.110061,-1.017891,-0.358786,0
2023-01-18,-0.097059,0.226165,-0.575904,0.857013,0.899706,0
2022-11-25,-0.169343,-0.761811,-0.109258,-0.063903,0.51883,0
2022-05-07,-0.090871,-0.594458,1.02019,-1.177936,0.000585,1
2022-05-09,-1.030717,-0.178328,1.128446,0.088844,-0.503203,0
2023-04-30,0.819406,0.277705,-1.369001,0.789707,2.243147,0
2023-04-30,-0.786286,-1.575797,-0.895095,1.386524,0.52003,0
2023-12-20,0.151157,0.308038,-1.06491,0.957958,-0.788316,0
2022-10-29,0.305328,-0.652747,0.283569,0.1204,-0.42107,0
2023-11-16,0.958513,1.492494,2.047505,-0.426928,-0.104445,1
2023-01-09,-0.082897,1.39797,2.520419,1.038219,-1.418934,1
2022-01-01,0.304717,0.176277,-1.658201,-1.011428,-0.899768,0
2022-05-16,0.289885,0.605811,-1.16962,0.982906,-0.590544,1
2022-02-09,-0.179227,0.515994,0.247169,-0.046353,-0.757429,0
2022-01-26,1.475949,0.14337,1.447472,-1.600076,-0.628519,1
2023-05-19,-1.026082,-1.687775,0.401902,0.9376,-0.095235,0
2023-12-13,-1.219723,0.71753,-0.938518,0.847399,0.345071,1
2022-07-03,-1.800479,0.793732,-1.570524,-0.852351,-0.322599,0
2022-09-10,0.491453,-0.035733,0.39367,-1.590842,0.772723,0
2022-02-03,-0.845661,0.24988,1.354043,-2.480738,-0.683531,0
2022-08-09,-0.762196,2.287974,-2.047104,1.586439,-0.508971,0
2023-06-14,1.183105,0.372594,-0.792772,-1.182113,0.209467,0
2023-11-25,-2.829505,0.688935,-1.862414,1.635792,0.031263,1
2023-07-28,-0.024195,-0.559434,-0.807991,-1.529488,0.378664,0
2023-04-29,-0.114455,-0.55027,-0.390541,1.084382,-0.133993,0
2022-07-04,-0.174968,1.07744,0.487287,-0.255153,0.960117,0
2022-01-10,-1.376686,-0.08289,-1.217393,-0.606889,1.381236,0
2022-09-28,0.52236,-0.499562,0.424453,1.747751,-1.699926,1
2022-04-11,0.404855,-1.313925,-0.090438,1.717846,0.493675,1
2023-03-29,1.490442,0.588223,0.716741,-0.920015,1.101343,1
2022-12-21,-1.465891,-0.241306,-0.453743,1.784223,1.436113,0
2022-12-10,1.109424,0.002677,0.308232,2.675211,-1.341061,1
2023-02-09,-0.065162,-0.115874,0.139925,1.134248,-0.583907,0
2022-04-14,1.260937,-0.8745,-0.237122,-0.720211,2.316385,0
2022-10-27,0.547122,-0.583693,1.961961,-0.378001,1.146643,1
2022-02-17,0.3194,1.39701,1.631323,-0.028126,-0.290576,0
2023-08-17,0.676122,-0.303123,0.97778,1.914276,0.372419,1
2022-10-26,0.436279,-0.559119,0.80799,-1.540729,0.324016,0
2022-02-13,1.821299,1.287462,-1.18012,-0.137679,2.429894,0
2023-09-27,-0.477625,0.07937,-0.465192,-1.024886,1.697544,0
2022-08-16,0.546112,-0.300832,1.282934,-0.777735,0.455245,1
2022-08-11,0.522844,-0.243767,0.925688,0.235047,-1.515361,1
2022-10-11,-0.413605,-3.444584,-0.210399,-1.1851,0.361785,1
2023-02-23,-1.858488,-0.101822,1.323518,0.695379,-0.974794,1
2022-06-09,-1.740503,1.500575,0.257096,-0.767006,0.451834,0
2022-06-06,-0.694264,1.045408,-0.594278,-1.515347,-1.113059,0
2023-05-29,0.726129,1.95743,0.761032,1.279007,0.338761,1
2022-08-15,0.044658,1.626801,1.883388,0.591855,-0.53723,1
2023-11-05,-2.210453,0.680296,-1.599626,0.816309,-0.266039,0
2023-10-26,-0.264277,-1.489062,-0.871213,2.164197,-0.993722,0
2022-07-21,0.769896,-1.912243,0.83466,1.792631,0.211021,1
2023-01-16,-1.977279,0.359432,-0.18049,-0.799431,-0.351813,0
2023-03-02,-0.811296,-0.734337,-0.601501,1.561586,-1.242049,1
2022-05-07,-0.214375,-0.592219,1.59989,0.096951,-0.606235,1
2022-01-20,1.012716,-0.269027,-0.325556,0.253637,0.031035,1
2023-01-11,-1.681806,-0.485557,0.970819,-0.812026,-1.033359,1
2023-08-26,-1.179507,0.554891,-0.448045,0.354419,0.564095,1
2022-10-15,0.469727,1.388546,-1.224924,-0.499749,0.790488,0
2022-02-25,0.635371,0.115546,-0.769455,-0.176303,-0.942621,0
2023-06-11,0.650739,-1.132006,0.755811,1.001754,-0.621004,1
2023-09-08,-0.088774,0.756158,-0.042283,-0.05996,0.38768,0
2022-08-26,1.644302,-0.890874,-0.157099,0.883344,-1.040247,1
2022-11-13,0.02904,0.199769,-0.32157,-0.865705,0.00122,0
2022-11-15,-0.369701,0.470268,-1.953158,-0.015677,-1.996588,0
2022-01-24,0.066546,1.252252,-0.500506,-1.447605,-0.44139,0
2023-08-12,1.378887,0.674974,-0.27446,-0.213252,0.129091,0
2022-05-15,0.231282,-0.679524,-1.347596,0.038928,-0.451915,0
2022-07-01,-0.100298,-1.202111,-1.954323,0.830424,0.824913,0
2023-12-21,-0.487963,0.501997,0.096021,0.663265,-0.359525,1
2023-11-30,0.955849,-0.362631,0.3325,-1.948591,-0.316496,0
2022-03-20,-0.586585,0.343369,-0.169974,1.234203,0.332934,0
2023-09-02,2.083598,-0.810884,1.121569,-0.949869,1.002935,0
2023-06-19,1.972896,0.404103,0.907523,1.65862,-0.471414,1
2022-03-20,-1.114617,-0.391823,0.685391,-0.023652,-0.959031,0
2022-01-08,0.737516,-1.719536,-0.749626,0.870249,1.061857,1
2023-02-24,-0.736008,0.543105,-1.071469,-0.712062,-0.891698,0
2022-04-14,0.971139,0.120127,0.63853,0.645019,1.792214,0
2022-05-01,0.751796,0.180129,0.16267,-0.319435,1.719756,0
2023-01-21,0.298431,-0.490777,-0.423305,1.540957,-0.762141,1
2022-03-25,1.030195,-0.463783,0.767892,-0.342785,-0.82188,1
2023-06-06,-0.444445,-0.51235,-0.417822,-1.06168,1.891624,0
2022-04-25,0.729716,0.211699,-1.773667,-0.350442,0.30433,0
2022-03-21,-1.543625,-0.728024,1.323928,2.421455,0.824225,1
2023-03-20,-1.372514,-0.477069,-0.056343,-0.266773,-0.525963,0
2023-09-25,-0.118564,1.970933,0.735059,0.657906,0.032332,1
2023-09-01,-0.031339,-1.270723,-0.586035,1.17642,-0.797785,1
2023-07-24,-0.933671,0.525184,0.962152,0.893888,-1.527081,1
2023-03-20,-1.073,0.818326,-1.237432,0.114741,0.277945,0
2023-10-02,-1.496507,0.375492,-0.550226,0.118679,1.44042,1
2023-10-01,1.214684,1.18338,-0.787681,0.308964,-0.467975,0
2022-05-04,-1.381949,1.125053,-1.517944,0.991327,1.205059,0
2022-12-12,-0.388334,1.678609,-1.472684,1.183582,-1.064623,0
2022-09-04,-0.500618,1.502452,1.38318,3.145128,1.030876,1
2022-09-23,1.423095,-0.179839,2.145418,1.637328,-0.195466,1
2022-05-03,1.228421,0.062286,-0.612896,-1.547674,-1.6935,0
2022-01-01,-0.016801,-1.690002,-1.139107,-2.469981,-0.400932,0
2023-03-18,0.155464,0.259757,-0.983409,-0.644224,0.678001,0
2023-04-21,-1.147266,0.264756,1.122661,-0.310258,0.561182,1
2022-10-28,0.356713,-0.203309,-1.818311,1.273523,-0.712149,0
2023-09-29,-1.18587,1.338486,1.30459,-0.706545,0.222014,1
2023-03-17,-0.059746,-0.535339,-0.640064,-1.07527,-0.216475,0
2022-02-11,-0.652916,1.74254,-1.405646,0.688898,0.519243,0
2023-10-30,1.108951,0.76588,0.38152,0.457503,1.896391,1
2022-05-12,-0.409649,-0.296436,0.850104,-0.147468,0.817526,0
2023-09-12,0.209719,0.592233,-1.003187,2.373218,-0.097046,1
2022-12-24,-2.082241,0.931995,1.259233,-0.187399,-0.556932,1
2022-04-27,-1.067594,-0.057414,-1.616771,-0.037185,0.681785,0
2023-08-02,-1.637619,0.487882,-0.662489,1.927813,0.55636,1
2023-11-28,-1.646892,2.182111,0.411381,0.71134,0.501195,1
2022-07-25,-1.031202,-1.380282,1.23757,0.953318,1.539643,1
2023-02-03,1.476809,-0.171699,-0.876288,0.198075,1.59457,0
2022-09-15,-0.112164,-0.515323,-0.346421,-0.049728,-0.258642,0
2023-09-26,-0.026269,0.038771,-0.859387,-0.309938,-0.04466,0
2022-03-26,0.110613,0.131507,-2.102639,-2.286112,-1.601936,0
2023-04-23,1.687995,-0.88763,-0.061199,1.492506,0.883451,0
2023-10-25,-1.704371,-1.114411,-0.03745,-1.688268,-0.507109,1
2023-07-10,0.747942,-0.18162,-0.587977,-0.397731,0.003891,0
2023-08-28,-0.072857,-0.326674,0.265586,0.489086,0.880733,1
2022-11-27,1.057835,0.557951,0.28124,-0.101802,-0.591855,1
2023-10-28,-1.021254,1.052561,-1.130293,-1.559417,0.460308,0
2023-04-18,-0.341514,-0.915053,-0.646826,0.845999,0.426055,0
2023-03-01,0.965342,-0.528766,-0.048147,0.277409,-0.571823,0
2022-03-28,1.531779,-3.025725,-3.188146,-0.167634,0.072012,0
2023-06-27,-0.109481,-1.119253,0.328842,1.454499,-1.338069,1
2023-09-14,-0.538974,0.255521,-0.524865,-0.374166,0.007304,0
2022-03-11,1.616874,-2.630133,-0.376442,0.940306,0.414583,1
2023-06-28,-0.326693,-0.702447,-0.302484,-0.350865,0.231595,0
2022-01-03,-0.113947,-1.050553,0.283423,-2.407112,0.626774,0
2023-07-02,0.791131,0.06939,-0.130601,-0.058194,-1.234905,0
2023-07-12,0.45569,-0.056266,0.896515,-1.53399,-1.194147,1
2022-11-20,-1.397664,0.133569,-1.013211,-0.111869,-0.28122,0
2023-03-26,-0.636569,0.229629,-0.474866,-0.66441,-0.656832,0
2023-07-19,-2.46853,2.174772,-0.117101,0.04716,-1.707014,1
2023-11-30,-0.059444,1.38271,-2.882779,0.061708,-0.602888,0
2023-08-15,0.755269,0.523804,-0.471186,-0.790914,-0.278815,0
2023-05-23,-1.241738,-1.410476,-0.975006,1.158036,2.000759,0
2023-02-21,1.036374,0.313092,1.303184,-0.457438,-0.807412,1
2022-02-12,1.24795,0.522655,-0.32654,2.70052,-1.494794,1
2023-12-18,-0.19132,-0.256179,1.818282,-1.266205,1.116686,1
2022-10-27,-0.778124,-0.822548,-0.277219,0.313541,0.188917,0
2023-07-12,-2.201969,-0.221501,1.396361,0.016456,-2.167639,1
2022-10-30,1.454518,-3.224956,-0.281482,-1.916161,2.563655,0
2022-08-17,0.668418,0.052093,0.750158,1.343066,-0.110395,1
2022-12-23,0.55937,2.551349,-0.007027,0.308595,-1.262743,1
2023-12-29,-0.75798,1.987759,-1.734705,1.198341,1.403052,1
2023-06-29,0.376405,0.63831,1.873684,-1.716436,-0.177616,1
2022-05-14,0.414616,-0.100614,-0.075231,-0.122175,-0.155423,0
2023-10-29,0.080978,0.59513,-0.447232,-0.148103,0.476764,0
2022-12-23,-1.467242,0.127166,0.309102,-0.790922,1.332651,0
2022-06-16,2.27743,-2.355964,-2.281487,0.448566,-1.308316,1
2022-04-07,-1.877989,0.724269,-1.888221,-0.668827,0.262192,0
2022-07-22,0.576708,-0.203871,-0.534998,-0.909059,0.027262,0
2022-09-26,-1.212719,0.248943,-1.434141,0.14549,-1.103524,0
2023-08-27,-0.179857,0.077555,-0.493789,-0.153929,-0.085527,0
2023-03-09,0.591253,-0.425507,1.552395,1.140205,-0.596629,1
2022-02-16,-1.113388,1.772099,-0.633882,2.849681,0.90676,0
2022-01-04,0.223596,-1.838594,0.677968,1.774571,-0.395944,1
2022-07-09,-0.087836,0.555738,-0.139215,-0.258403,-0.262318,0
2022-05-24,0.485094,0.336299,0.907212,-1.501176,-0.358935,0
2022-06-08,-0.738377,-0.785592,1.215366,0.297461,1.379614,1
2023-01-04,1.019507,-0.131394,-0.815395,0.888402,0.236845,0
2022-09-01,0.056206,1.727959,0.445398,0.457832,0.812629,0
2022-08-09,-2.044728,0.066557,0.384574,0.402333,0.742173,0
2023-10-01,1.406674,-0.595258,-0.481801,-0.863455,-0.448647,0
