transaction_id,customer_id,amount,category,txn_date
Q2T0201736,C04557,180.82,home,2024-02-22 18:22:23
Q2T0201737,C02328,34.44,apparel,2024-02-22 18:24:20
Q2T0201738,C00961,165.96,home,2024-02-22 18:30:11
Q2T0201739,C03031,42.34,groceries,2024-02-22 18:38:43
Q2T0201740,C02637,95.46,electronics,2024-02-22 18:53:56
Q2T0201741,C01187,80.23,groceries,2024-02-22 19:29:50
Q2T0201742,C01256,24.07,apparel,2024-02-22 19:35:12
Q2T0201743,C04817,126.04,books,2024-02-22 20:11:57
Q2T0201744,C04977,192.79,home,2024-02-22 20:33:54
Q2T0201745,C00952,142.76,books,2024-02-22 20:52:35
Q2T0201746,C00542,74.07,books,2024-02-22 22:47:04
Q2T0201747,C04297,234.57,electronics,2024-02-22 23:39:35
Q2T0201748,C04517,99.21,books,2024-02-22 23:58:12
Q2T0201749,C01038,171.38,apparel,2024-02-23 00:09:26
Q2T0201750,C04805,133.97,books,2024-02-23 00:23:32
Q2T0201751,C00333,121.19,groceries,2024-02-23 00:51:52
Q2T0201752,C03441,132.85,apparel,2024-02-23 01:07:29
Q2T0201753,C01224,110.72,groceries,2024-02-23 02:13:14
Q2T0201754,C00812,138.23,home,2024-02-23 02:42:04
Q2T0201755,C02633,205.46,electronics,2024-02-23 04:21:39
Q2T0201756,C00989,249.32,electronics,2024-02-23 04:55:37
Q2T0201757,C02504,72.59,apparel,2024-02-23 06:14:23
Q2T0201758,C03708,232.56,apparel,2024-02-23 08:00:09
Q2T0201759,C04432,80.27,electronics,2024-02-23 08:12:20
Q2T0201760,C01944,187.63,home,2024-02-23 08:41:14
Q2T0201761,C01211,173.86,groceries,2024-02-23 09:28:44
Q2T0201762,C04287,221.84,apparel,2024-02-23 10:53:55
Q2T0201763,C04189,23.4,electronics,2024-02-23 11:57:28
Q2T0201764,C02865,201.49,electronics,2024-02-23 12:25:53
Q2T0201765,C01246,90.47,books,2024-02-23 12:53:19
Q2T0201766,C02712,230.71,apparel,2024-02-23 13:17:03
Q2T0201767,C00769,105.31,apparel,2024-02-23 14:30:54
Q2T0201768,C04917,16.15,electronics,2024-02-23 16:11:52
Q2T0201769,C03602,222.13,apparel,2024-02-23 16:29:51
Q2T0201770,C03327,112.16,electronics,2024-02-23 17:17:20
Q2T0201771,C04375,184.45,electronics,2024-02-23 17:45:42
Q2T0201772,C02132,129.27,home,2024-02-23 18:23:59
Q2T0201773,C00574,207.36,apparel,2024-02-23 21:49:43
Q2T0201774,C04308,75.16,electronics,2024-02-23 22:21:55
Q2T0201775,C01173,104.95,apparel,2024-02-23 22:27:24
Q2T0201776,C01145,103.57,apparel,2024-02-23 22:54:35
Q2T0201777,C02530,195.81,electronics,2024-02-23 23:12:45
Q2T0201778,C04919,108.02,books,2024-02-24 00:04:05
Q2T0201779,C04906,148.26,books,2024-02-24 01:22:28
Q2T0201780,C04371,215.14,groceries,2024-02-24 01:42:17
Q2T0201781,C00313,98.13,books,2024-02-24 03:38:40
Q2T0201782,C03102,35.49,apparel,2024-02-24 05:16:38
Q2T0201783,C03469,48.51,home,2024-02-24 09:01:45
Q2T0201784,C02791,186.48,books,2024-02-24 10:02:46
Q2T0201785,C01597,60.12,electronics,2024-02-24 11:03:50
Q2T0201786,C01608,77.21,home,2024-02-24 11:08:11
Q2T0201787,C03027,218.79,home,2024-02-24 11:24:47
Q2T0201788,C04520,238.58,groceries,2024-02-24 11:40:31
Q2T0201789,C02250,123.32,books,2024-02-24 13:50:46
Q2T0201790,C04217,243.2,home,2024-02-24 14:07:37
Q2T0201791,C00996,221.06,electronics,2024-02-24 15:18:14
Q2T0201792,C00911,83.78,groceries,2024-02-24 15:26:15
Q2T0201793,C04972,174.93,apparel,2024-02-24 17:41:42
Q2T0201794,C03761,7.16,electronics,2024-02-24 17:48:23
Q2T0201795,C02927,195.99,home,2024-02-24 20:03:07
Q2T0201796,C03311,120.51,electronics,2024-02-24 20:52:59
Q2T0201797,C04646,114.13,electronics,2024-02-25 00:11:28
Q2T0201798,C04719,173.47,groceries,2024-02-25 01:13:52
Q2T0201799,C00994,233.52,home,2024-02-25 01:23:12
Q2T0201800,C02022,242.56,electronics,2024-02-25 01:23:57
Q2T0201801,C01780,166.94,books,2024-02-25 03:22:47
Q2T0201802,C04496,72.61,groceries,2024-02-25 04:51:10
Q2T0201803,C04262,142.24,home,2024-02-25 05:31:54
Q2T0201804,C04899,149.55,books,2024-02-25 05:58:40
Q2T0201805,C00244,190.75,books,2024-02-25 07:01:30
Q2T0201806,C02068,168.46,groceries,2024-02-25 07:29:22
Q2T0201807,C04922,190.06,groceries,2024-02-25 08:35:09
Q2T0201808,C03544,181.48,groceries,2024-02-25 10:56:50
Q2T0201809,C00052,229.16,apparel,2024-02-25 11:32:40
Q2T0201810,C01040,100.17,apparel,2024-02-25 11:56:16
Q2T0201811,C04705,71.45,apparel,2024-02-25 12:50:02
Q2T0201812,C04618,107.91,apparel,2024-02-25 14:01:27
Q2T0201813,C03559,129.26,electronics,2024-02-25 14:11:50
Q2T0201814,C04715,181.16,books,2024-02-25 14:40:22
Q2T0201815,C01667,129.19,home,2024-02-25 14:40:23
Q2T0201816,C04191,231.33,books,2024-02-25 15:37:04
Q2T0201817,C00621,240.56,home,2024-02-25 16:18:56
Q2T0201818,C01864,248.32,home,2024-02-25 16:25:29
Q2T0201819,C01961,56.29,books,2024-02-25 19:25:02
Q2T0201820,C04904,168.64,books,2024-02-25 19:30:41
Q2T0201821,C02184,21.09,electronics,2024-02-25 20:05:22
Q2T0201822,C02730,152.28,electronics,2024-02-25 20:28:01
Q2T0201823,C02218,150.06,groceries,2024-02-25 20:56:58
Q2T0201824,C01436,136.89,apparel,2024-02-25 21:09:37
Q2T0201825,C02380,28.55,apparel,2024-02-25 23:20:52
Q2T0201826,C03891,207.86,electronics,2024-02-26 00:05:39
Q2T0201827,C02000,139.79,groceries,2024-02-26 00:29:34
Q2T0201828,C03554,242.35,books,2024-02-26 01:12:33
Q2T0201829,C02475,76.63,apparel,2024-02-26 02:08:51
Q2T0201830,C02506,59.28,electronics,2024-02-26 03:04:37
Q2T0201831,C04564,14.37,apparel,2024-02-26 04:41:29
Q2T0201832,C00821,167.38,apparel,2024-02-26 04:59:16
Q2T0201833,C01123,6.07,apparel,2024-02-26 05:57:43
Q2T0201834,C03028,9.09,home,2024-02-26 06:58:42
Q2T0201835,C00887,78.38,apparel,2024-02-26 07:10:30
Q2T0201836,C04662,227.44,apparel,2024-02-26 07:22:33
Q2T0201837,C02933,59.22,apparel,2024-02-26 07:30:35
Q2T0201838,C02822,177.58,groceries,2024-02-26 07:32:23
Q2T0201839,C03851,188.88,books,2024-02-26 09:43:59
Q2T0201840,C01221,135.61,apparel,2024-02-26 09:45:02
Q2T0201841,C03809,140.17,apparel,2024-02-26 10:25:45
Q2T0201842,C01560,128.16,home,2024-02-26 11:06:33
Q2T0201843,C02447,12.19,groceries,2024-02-26 11:49:23
Q2T0201844,C01830,106.12,apparel,2024-02-26 12:03:48
Q2T0201845,C01549,173.61,apparel,2024-02-26 12:10:51
Q2T0201846,C03040,85.54,home,2024-02-26 12:56:20
Q2T0201847,C04109,136.97,books,2024-02-26 14:08:36
Q2T0201848,C04002,223.74,groceries,2024-02-26 15:14:03
Q2T0201849,C01135,43.12,books,2024-02-26 15:27:39
Q2T0201850,C02021,155.85,apparel,2024-02-26 15:39:49
Q2T0201851,C03771,157.65,electronics,2024-02-26 16:05:46
Q2T0201852,C00003,6.56,electronics,2024-02-26 16:54:50
Q2T0201853,C03318,123.15,electronics,2024-02-26 17:41:20
Q2T0201854,C03826,237.19,home,2024-02-26 18:34:58
Q2T0201855,C01939,219.61,apparel,2024-02-26 20:44:47
Q2T0201856,C02379,196.14,apparel,2024-02-26 20:51:32
Q2T0201857,C02564,231.3,groceries,2024-02-26 21:12:50
Q2T0201858,C01954,52.19,books,2024-02-26 21:43:18
Q2T0201859,C04159,192.15,books,2024-02-26 22:16:18
Q2T0201860,C01892,125.34,apparel,2024-02-26 22:25:51
Q2T0201861,C00015,36.3,apparel,2024-02-26 22:28:05
Q2T0201862,C00847,113.28,groceries,2024-02-26 22:52:20
Q2T0201863,C00088,24.52,home,2024-02-26 23:17:22
Q2T0201864,C01239,155.17,electronics,2024-02-27 00:42:41
Q2T0201865,C04047,47.52,groceries,2024-02-27 00:43:37
Q2T0201866,C03163,96.38,groceries,2024-02-27 00:49:52
Q2T0201867,C03251,62.02,electronics,2024-02-27 01:11:51
Q2T0201868,C01529,148.45,home,2024-02-27 03:13:09
Q2T0201869,C03174,118.73,groceries,2024-02-27 03:36:30
Q2T0201870,C01934,67.55,home,2024-02-27 03:51:26
Q2T0201871,C04960,163.88,home,2024-02-27 04:09:22
Q2T0201872,C02441,70.08,books,2024-02-27 04:36:41
Q2T0201873,C02200,24.66,books,2024-02-27 04:42:05
Q2T0201874,C03794,223.2,home,2024-02-27 04:43:36
Q2T0201875,C04350,23.98,books,2024-02-27 05:36:52
Q2T0201876,C04075,29.02,home,2024-02-27 06:18:37
Q2T0201877,C01948,19.3,home,2024-02-27 06:47:10
Q2T0201878,C01237,203.38,books,2024-02-27 07:14:17
Q2T0201879,C00825,215.76,groceries,2024-02-27 07:16:20
Q2T0201880,C00234,160.79,apparel,2024-02-27 07:44:25
Q2T0201881,C04823,85.17,home,2024-02-27 10:32:34
Q2T0201882,C04593,153.41,groceries,2024-02-27 11:42:56
Q2T0201883,C02602,224.88,electronics,2024-02-27 12:14:38
Q2T0201884,C02580,119.64,electronics,2024-02-27 13:47:24
Q2T0201885,C01315,191.82,home,2024-02-27 14:05:13
Q2T0201886,C03344,158.66,apparel,2024-02-27 14:13:10
Q2T0201887,C04239,26.92,home,2024-02-27 14:50:42
Q2T0201888,C01824,26.14,books,2024-02-27 17:57:32
Q2T0201889,C04396,227.2,home,2024-02-27 18:26:59
Q2T0201890,C00389,107.11,groceries,2024-02-27 19:54:20
Q2T0201891,C00543,70.02,home,2024-02-27 20:50:34
Q2T0201892,C04363,183.45,home,2024-02-27 21:46:41
Q2T0201893,C01462,43.52,groceries,2024-02-27 21:59:39
Q2T0201894,C00734,44.96,electronics,2024-02-27 23:12:19
Q2T0201895,C00677,168.59,electronics,2024-02-27 23:43:57
Q2T0201896,C00353,181.45,apparel,2024-02-27 23:55:26
Q2T0201897,C03883,46.51,books,2024-02-28 00:36:22
Q2T0201898,C00482,158.97,books,2024-02-28 01:45:40
Q2T0201899,C00385,32.57,apparel,2024-02-28 01:49:29
Q2T0201900,C02019,45.28,electronics,2024-02-28 02:40:22
Q2T0201901,C03864,110.41,home,2024-02-28 02:40:42
Q2T0201902,C02520,204.07,electronics,2024-02-28 02:52:17
Q2T0201903,C01637,107.76,home,2024-02-28 03:24:39
Q2T0201904,C02601,190.89,electronics,2024-02-28 03:58:15
Q2T0201905,C01177,22.3,apparel,2024-02-28 04:16:54
Q2T0201906,C00880,107.0,apparel,2024-02-28 04:46:24
Q2T0201907,C01655,62.67,apparel,2024-02-28 05:08:05
Q2T0201908,C00127,239.63,apparel,2024-02-28 06:38:59
Q2T0201909,C04343,100.69,electronics,2024-02-28 07:47:09
Q2T0201910,C01565,23.7,groceries,2024-02-28 08:52:28
Q2T0201911,C04658,24.2,apparel,2024-02-28 09:20:01
Q2T0201912,C03005,145.21,electronics,2024-02-28 11:09:31
Q2T0201913,C03130,7.63,groceries,2024-02-28 11:57:09
Q2T0201914,C00252,125.95,apparel,2024-02-28 12:01:08
Q2T0201915,C01967,140.55,books,2024-02-28 12:31:47
Q2T0201916,C03043,104.14,apparel,2024-02-28 13:19:03
Q2T0201917,C02372,242.39,books,2024-02-28 14:16:07
Q2T0201918,C01167,61.33,home,2024-02-28 15:26:21
Q2T0201919,C00254,119.44,apparel,2024-02-28 16:38:02
Q2T0201920,C03403,196.96,groceries,2024-02-28 18:03:53
Q2T0201921,C02862,213.38,apparel,2024-02-28 18:27:31
Q2T0201922,C01764,164.84,groceries,2024-02-28 18:54:04
Q2T0201923,C04353,205.47,groceries,2024-02-28 19:52:53
Q2T0201924,C01101,124.22,apparel,2024-02-28 20:00:08
Q2T0201925,C00383,227.39,apparel,2024-02-28 20:16:50
Q2T0201926,C02365,28.91,groceries,2024-02-28 20:24:20
Q2T0201927,C03138,40.63,home,2024-02-28 20:28:00
Q2T0201928,C01920,21.64,home,2024-02-28 21:27:56
Q2T0201929,C01729,242.79,apparel,2024-02-28 21:37:53
Q2T0201930,C03719,45.93,groceries,2024-02-28 21:53:23
Q2T0201931,C04482,28.34,home,2024-02-28 23:36:10
Q2T0201932,C02026,41.97,home,2024-02-28 23:45:35
Q2T0201933,C02094,95.95,groceries,2024-02-28 23:52:30
Q2T0201934,C00627,121.58,apparel,2024-02-29 00:25:03
Q2T0201935,C00753,22.36,electronics,2024-02-29 01:00:37
Q2T0201936,C03337,26.51,electronics,2024-02-29 02:39:07
Q2T0201937,C04956,38.34,electronics,2024-02-29 02:43:07
Q2T0201938,C04990,185.25,groceries,2024-02-29 03:46:22
Q2T0201939,C02152,65.77,electronics,2024-02-29 03:46:38
Q2T0201940,C01184,104.88,electronics,2024-02-29 04:29:34
Q2T0201941,C02376,75.0,books,2024-02-29 04:37:25
Q2T0201942,C04642,188.38,books,2024-02-29 04:39:28
Q2T0201943,C03289,44.96,books,2024-02-29 05:31:10
Q2T0201944,C04940,201.77,groceries,2024-02-29 05:39:20
Q2T0201945,C03077,61.92,home,2024-02-29 08:30:32
Q2T0201946,C01071,186.08,home,2024-02-29 08:40:58
Q2T0201947,C00211,33.04,groceries,2024-02-29 09:10:46
Q2T0201948,C04162,194.64,apparel,2024-02-29 09:50:26
Q2T0201949,C03099,138.08,apparel,2024-02-29 11:33:39
Q2T0201950,C00997,145.4,apparel,2024-02-29 12:02:08
Q2T0201951,C01240,164.06,groceries,2024-02-29 13:59:25
Q2T0201952,C02264,54.11,books,2024-02-29 14:15:13
Q2T0201953,C03689,221.82,home,2024-02-29 15:48:18
Q2T0201954,C02008,214.59,home,2024-02-29 15:58:34
Q2T0201955,C00216,119.13,home,2024-02-29 17:56:22
Q2T0201956,C02816,95.0,books,2024-02-29 18:13:03
Q2T0201957,C04613,50.17,books,2024-02-29 18:32:15
Q2T0201958,C01566,44.71,groceries,2024-02-29 20:44:45
Q2T0201959,C04218,36.73,groceries,2024-02-29 21:45:51
Q2T0201960,C02004,116.77,groceries,2024-02-29 22:26:58
Q2T0201961,C02090,159.97,home,2024-02-29 23:01:56
Q2T0201962,C03839,45.28,apparel,2024-02-29 23:36:24
Q2T0201963,C00637,27.18,electronics,2024-03-01 00:36:47
Q2T0201964,C03986,119.95,electronics,2024-03-01 00:46:47
Q2T0201965,C00177,221.22,groceries,2024-03-01 01:19:46
Q2T0201966,C01618,35.03,electronics,2024-03-01 02:37:45
Q2T0201967,C01488,190.57,electronics,2024-03-01 03:19:38
Q2T0201968,C04657,235.09,apparel,2024-03-01 04:16:50
Q2T0201969,C02375,182.7,home,2024-03-01 04:35:12
Q2T0201970,C04388,115.57,groceries,2024-03-01 07:11:24
Q2T0201971,C03665,207.06,apparel,2024-03-01 10:22:35
Q2T0201972,C02455,142.78,apparel,2024-03-01 11:27:09
Q2T0201973,C00671,75.93,apparel,2024-03-01 12:39:26
Q2T0201974,C00039,31.91,electronics,2024-03-01 12:59:10
Q2T0201975,C03435,74.48,home,2024-03-01 13:09:27
Q2T0201976,C03319,175.98,apparel,2024-03-01 13:45:47
Q2T0201977,C02520,151.95,groceries,2024-03-01 13:49:31
Q2T0201978,C02972,98.02,apparel,2024-03-01 16:52:09
Q2T0201979,C03000,12.62,apparel,2024-03-01 18:28:12
Q2T0201980,C00753,82.47,apparel,2024-03-01 18:46:47
Q2T0201981,C00525,147.02,apparel,2024-03-01 20:37:12
Q2T0201982,C04594,177.72,home,2024-03-01 20:40:55
Q2T0201983,C04994,197.36,groceries,2024-03-01 21:11:35
Q2T0201984,C04712,91.25,groceries,2024-03-01 22:30:25
Q2T0201985,C02757,95.12,books,2024-03-01 22:34:44
Q2T0201986,C00608,190.84,books,2024-03-01 22:35:43
Q2T0201987,C01118,45.97,home,2024-03-01 23:20:16
Q2T0201988,C04250,105.9,apparel,2024-03-02 00:13:04
Q2T0201989,C00355,151.41,books,2024-03-02 00:42:37
Q2T0201990,C00131,95.34,apparel,2024-03-02 01:26:25
Q2T0201991,C00897,92.37,groceries,2024-03-02 02:07:17
Q2T0201992,C04485,130.48,home,2024-03-02 02:54:19
Q2T0201993,C01476,145.99,home,2024-03-02 03:08:44
Q2T0201994,C00822,118.78,home,2024-03-02 03:25:31
Q2T0201995,C02824,218.94,home,2024-03-02 03:31:42
Q2T0201996,C00593,201.11,electronics,2024-03-02 03:52:27
Q2T0201997,C00630,32.03,electronics,2024-03-02 04:10:36
Q2T0201998,C01087,203.47,electronics,2024-03-02 04:15:44
Q2T0201999,C00926,39.78,home,2024-03-02 04:30:11
Q2T0202000,C02956,239.38,books,2024-03-02 05:26:41
Q2T0202001,C03158,149.1,books,2024-03-02 06:33:44
Q2T0202002,C02617,118.46,electronics,2024-03-02 06:36:54
Q2T0202003,C02991,187.07,home,2024-03-02 06:37:18
Q2T0202004,C03730,207.25,groceries,2024-03-02 07:08:38
Q2T0202005,C04701,107.38,electronics,2024-03-02 07:32:04
Q2T0202006,C00188,144.96,apparel,2024-03-02 07:36:30
Q2T0202007,C02941,248.73,apparel,2024-03-02 09:31:16
Q2T0202008,C00886,242.39,groceries,2024-03-02 09:37:20
Q2T0202009,C00905,102.53,home,2024-03-02 09:59:27
Q2T0202010,C04327,166.12,electronics,2024-03-02 10:31:27
Q2T0202011,C03093,238.48,electronics,2024-03-02 12:48:11
Q2T0202012,C01715,239.77,apparel,2024-03-02 12:58:32
Q2T0202013,C04916,225.62,electronics,2024-03-02 13:11:17
Q2T0202014,C00267,20.84,apparel,2024-03-02 14:41:58
Q2T0202015,C02856,101.86,apparel,2024-03-02 14:55:03
Q2T0202016,C04494,24.99,groceries,2024-03-02 16:04:45
Q2T0202017,C01682,96.86,books,2024-03-02 18:29:08
Q2T0202018,C03116,171.16,home,2024-03-02 20:37:40
Q2T0202019,C04401,20.33,electronics,2024-03-02 21:01:08
Q2T0202020,C03403,243.45,books,2024-03-02 22:48:40
Q2T0202021,C00756,145.77,books,2024-03-02 23:54:38
Q2T0202022,C03251,78.03,books,2024-03-03 00:00:18
Q2T0202023,C00576,162.18,books,2024-03-03 00:34:14
Q2T0202024,C04309,233.1,home,2024-03-03 02:26:35
Q2T0202025,C01125,36.09,groceries,2024-03-03 02:35:50
Q2T0202026,C03714,13.37,home,2024-03-03 03:02:48
Q2T0202027,C02907,164.03,books,2024-03-03 03:15:18
Q2T0202028,C04255,197.33,electronics,2024-03-03 03:50:01
Q2T0202029,C02309,85.25,books,2024-03-03 04:20:54
Q2T0202030,C04530,8.45,books,2024-03-03 04:27:39
Q2T0202031,C00350,115.43,groceries,2024-03-03 05:24:03
Q2T0202032,C02716,11.61,electronics,2024-03-03 06:49:48
Q2T0202033,C02707,101.03,books,2024-03-03 08:01:09
Q2T0202034,C02650,231.83,books,2024-03-03 08:11:55
Q2T0202035,C01185,42.13,apparel,2024-03-03 08:35:49
Q2T0202036,C00495,62.99,electronics,2024-03-03 08:53:19
Q2T0202037,C00760,243.71,books,2024-03-03 09:10:55
Q2T0202038,C03912,102.93,groceries,2024-03-03 13:16:46
Q2T0202039,C01369,39.84,home,2024-03-03 13:20:10
Q2T0202040,C01422,145.33,electronics,2024-03-03 14:32:53
Q2T0202041,C00145,237.97,home,2024-03-03 14:41:58
Q2T0202042,C03616,103.07,books,2024-03-03 15:01:51
Q2T0202043,C03479,247.54,groceries,2024-03-03 16:48:15
Q2T0202044,C01403,168.44,home,2024-03-03 16:55:38
Q2T0202045,C04182,57.58,groceries,2024-03-03 17:10:20
Q2T0202046,C04688,183.92,home,2024-03-03 17:44:52
Q2T0202047,C01883,138.63,electronics,2024-03-03 18:17:12
Q2T0202048,C04519,228.35,electronics,2024-03-03 18:32:02
Q2T0202049,C03460,14.37,books,2024-03-03 19:00:07
Q2T0202050,C03095,36.07,groceries,2024-03-03 19:49:48
Q2T0202051,C03230,187.15,electronics,2024-03-03 21:53:54
Q2T0202052,C04772,161.43,home,2024-03-03 23:59:35
Q2T0202053,C01127,221.17,apparel,2024-03-04 01:03:14
Q2T0202054,C02082,128.48,home,2024-03-04 01:05:16
Q2T0202055,C03750,247.05,groceries,2024-03-04 03:14:27
Q2T0202056,C01826,28.47,apparel,2024-03-04 03:16:42
Q2T0202057,C02457,74.25,books,2024-03-04 03:27:06
Q2T0202058,C00831,121.03,home,2024-03-04 05:10:17
Q2T0202059,C01711,148.68,groceries,2024-03-04 06:18:37
Q2T0202060,C01237,127.26,apparel,2024-03-04 07:47:52
Q2T0202061,C03108,12.47,electronics,2024-03-04 07:48:24
Q2T0202062,C00681,36.59,electronics,2024-03-04 10:13:10
Q2T0202063,C01497,214.85,home,2024-03-04 10:26:39
Q2T0202064,C01512,20.7,electronics,2024-03-04 11:19:53
Q2T0202065,C04943,158.41,home,2024-03-04 11:23:02
Q2T0202066,C00812,111.56,groceries,2024-03-04 12:16:04
Q2T0202067,C04679,112.02,home,2024-03-04 12:25:23
Q2T0202068,C01179,150.4,apparel,2024-03-04 13:52:25
Q2T0202069,C00558,40.99,electronics,2024-03-04 14:23:23
Q2T0202070,C01938,227.51,home,2024-03-04 14:47:25
Q2T0202071,C02552,69.2,home,2024-03-04 14:51:37
Q2T0202072,C02513,133.33,electronics,2024-03-04 15:02:08
Q2T0202073,C01890,158.83,groceries,2024-03-04 15:49:48
Q2T0202074,C03916,61.35,groceries,2024-03-04 17:35:22
Q2T0202075,C02067,119.43,books,2024-03-04 17:55:55
Q2T0202076,C03250,232.58,groceries,2024-03-04 18:42:48
Q2T0202077,C01774,106.06,home,2024-03-04 19:32:07
Q2T0202078,C04874,157.67,electronics,2024-03-04 20:47:49
Q2T0202079,C02820,77.31,apparel,2024-03-04 20:51:37
Q2T0202080,C02459,118.55,books,2024-03-04 21:19:12
Q2T0202081,C02035,39.74,books,2024-03-04 22:02:09
Q2T0202082,C02601,104.92,home,2024-03-04 22:25:37
Q2T0202083,C02265,244.38,home,2024-03-04 23:07:45
Q2T0202084,C00940,149.73,books,2024-03-05 00:42:23
Q2T0202085,C04394,214.85,home,2024-03-05 01:20:59
Q2T0202086,C00773,103.08,apparel,2024-03-05 01:21:57
Q2T0202087,C01387,76.27,groceries,2024-03-05 01:33:31
Q2T0202088,C00261,151.87,home,2024-03-05 02:41:52
Q2T0202089,C03745,176.7,electronics,2024-03-05 03:05:01
Q2T0202090,C01362,231.73,home,2024-03-05 03:18:59
Q2T0202091,C00407,154.74,electronics,2024-03-05 04:59:19
Q2T0202092,C00378,108.11,books,2024-03-05 10:11:10
Q2T0202093,C04459,229.97,electronics,2024-03-05 10:24:06
Q2T0202094,C02846,177.43,groceries,2024-03-05 11:19:13
Q2T0202095,C01679,209.71,groceries,2024-03-05 13:24:05
Q2T0202096,C00471,39.62,apparel,2024-03-05 15:14:11
Q2T0202097,C00072,153.58,home,2024-03-05 15:14:30
Q2T0202098,C04491,27.19,apparel,2024-03-05 17:34:44
Q2T0202099,C00500,248.64,books,2024-03-05 18:00:42
Q2T0202100,C01033,243.01,books,2024-03-05 18:03:25
Q2T0202101,C04712,185.51,apparel,2024-03-05 19:36:56
Q2T0202102,C01656,88.47,apparel,2024-03-05 19:43:11
Q2T0202103,C01652,152.01,apparel,2024-03-05 20:04:01
Q2T0202104,C00071,183.23,apparel,2024-03-05 20:53:46
Q2T0202105,C03809,214.76,groceries,2024-03-05 21:00:44
Q2T0202106,C02435,117.83,groceries,2024-03-05 21:33:12
Q2T0202107,C01936,114.96,home,2024-03-05 22:02:16
Q2T0202108,C00237,188.09,electronics,2024-03-05 22:02:52
Q2T0202109,C00091,168.53,electronics,2024-03-05 22:09:48
Q2T0202110,C02601,88.31,groceries,2024-03-05 22:27:47
Q2T0202111,C03278,178.19,books,2024-03-06 00:59:42
Q2T0202112,C02815,30.31,electronics,2024-03-06 01:05:02
Q2T0202113,C02311,95.77,books,2024-03-06 01:11:23
Q2T0202114,C00686,22.85,groceries,2024-03-06 01:27:55
Q2T0202115,C04237,159.18,groceries,2024-03-06 01:38:26
Q2T0202116,C01402,210.05,electronics,2024-03-06 03:34:07
Q2T0202117,C00009,177.4,apparel,2024-03-06 03:44:27
Q2T0202118,C01347,151.57,books,2024-03-06 03:50:34
Q2T0202119,C03108,33.61,groceries,2024-03-06 04:23:30
Q2T0202120,C04271,44.0,books,2024-03-06 04:52:10
Q2T0202121,C02913,64.56,home,2024-03-06 05:26:07
Q2T0202122,C02471,95.55,home,2024-03-06 09:18:09
Q2T0202123,C04688,203.38,electronics,2024-03-06 09:32:48
Q2T0202124,C01150,35.35,home,2024-03-06 10:09:53
Q2T0202125,C04588,163.55,electronics,2024-03-06 10:35:00
Q2T0202126,C03655,215.59,groceries,2024-03-06 10:50:56
Q2T0202127,C00781,32.94,electronics,2024-03-06 11:14:13
Q2T0202128,C04069,109.22,groceries,2024-03-06 11:15:39
Q2T0202129,C00415,134.2,electronics,2024-03-06 11:35:27
Q2T0202130,C02471,29.35,books,2024-03-06 11:47:29
Q2T0202131,C01324,107.37,electronics,2024-03-06 12:48:15
Q2T0202132,C03601,249.82,home,2024-03-06 14:18:53
Q2T0202133,C01917,235.82,apparel,2024-03-06 15:40:25
Q2T0202134,C04973,10.97,groceries,2024-03-06 16:36:33
Q2T0202135,C02351,14.5,books,2024-03-06 16:48:43
Q2T0202136,C03194,138.04,home,2024-03-06 17:02:15
Q2T0202137,C02520,118.85,groceries,2024-03-06 17:39:18
Q2T0202138,C04979,120.64,electronics,2024-03-06 17:59:47
Q2T0202139,C01949,247.13,home,2024-03-06 18:06:37
Q2T0202140,C02745,185.06,books,2024-03-06 18:41:47
Q2T0202141,C04370,185.22,groceries,2024-03-06 19:14:51
Q2T0202142,C02681,28.81,groceries,2024-03-06 20:46:19
Q2T0202143,C02934,229.62,books,2024-03-06 21:47:18
Q2T0202144,C03623,118.75,electronics,2024-03-06 21:57:48
Q2T0202145,C02280,132.83,home,2024-03-06 22:01:55
Q2T0202146,C04838,93.99,books,2024-03-06 22:05:58
Q2T0202147,C01287,246.64,books,2024-03-06 22:35:42
Q2T0202148,C04554,180.91,home,2024-03-07 01:04:37
Q2T0202149,C04107,38.22,electronics,2024-03-07 01:09:30
Q2T0202150,C00800,239.68,electronics,2024-03-07 01:52:31
Q2T0202151,C02877,160.61,electronics,2024-03-07 02:06:37
Q2T0202152,C03722,44.04,groceries,2024-03-07 02:30:52
Q2T0202153,C04576,151.72,electronics,2024-03-07 03:09:44
Q2T0202154,C01857,92.51,home,2024-03-07 03:11:19
Q2T0202155,C01322,70.45,books,2024-03-07 03:34:35
Q2T0202156,C00854,61.65,electronics,2024-03-07 03:49:20
Q2T0202157,C01299,30.85,home,2024-03-07 04:50:13
Q2T0202158,C00035,161.17,groceries,2024-03-07 05:10:16
Q2T0202159,C01670,50.43,groceries,2024-03-07 05:52:06
Q2T0202160,C02801,226.18,home,2024-03-07 06:08:42
Q2T0202161,C02513,98.27,apparel,2024-03-07 06:40:03
Q2T0202162,C04223,152.53,home,2024-03-07 07:19:29
Q2T0202163,C01225,210.74,groceries,2024-03-07 08:05:40
Q2T0202164,C03643,207.64,home,2024-03-07 12:13:31
Q2T0202165,C03013,155.49,electronics,2024-03-07 12:38:03
Q2T0202166,C02538,192.67,groceries,2024-03-07 13:17:21
Q2T0202167,C03447,197.9,home,2024-03-07 14:22:40
Q2T0202168,C02756,171.15,books,2024-03-07 15:28:39
