transaction_id,customer_id,amount,category,transaction_date
Q1T0101738,C04964,172.17,books,2023-11-23 04:32:49
Q1T0101739,C00171,120.75,groceries,2023-11-01 08:49:29
Q1T0101740,C00667,203.47,apparel,2023-12-17 14:59:03
Q1T0101741,C00272,88.91,books,2023-10-08 02:44:59
Q1T0101742,C04950,89.09,apparel,2023-11-17 21:54:20
Q1T0101743,C00641,203.87,apparel,2023-12-12 17:09:05
Q1T0101744,C03005,99.97,apparel,2023-10-01 14:39:07
Q1T0101745,C02631,157.03,home,2023-12-30 23:30:19
Q1T0101746,C04074,231.46,groceries,2023-10-30 22:59:07
Q1T0101747,C00657,77.08,electronics,2023-10-14 09:23:08
Q1T0101748,C04327,78.77,books,2023-12-09 03:46:13
Q1T0101749,C01986,110.14,books,2023-10-23 13:29:33
Q1T0101750,C02379,126.21,electronics,2023-12-20 10:16:02
Q1T0101751,C01251,241.32,groceries,2023-11-26 19:05:23
Q1T0101752,C01491,147.5,electronics,2023-12-10 06:43:26
Q1T0101753,C00788,246.86,home,2023-11-27 02:38:27
Q1T0101754,C04284,72.13,books,2023-12-26 14:46:24
Q1T0101755,C02203,143.78,groceries,2023-11-20 01:47:52
Q1T0101756,C00836,26.49,apparel,2023-12-20 19:25:25
Q1T0101757,C03984,18.34,groceries,2023-12-21 04:38:33
Q1T0101758,C04093,85.12,books,2023-11-25 08:59:55
Q1T0101759,C01522,65.01,apparel,2023-10-27 06:07:32
Q1T0101760,C02322,48.81,groceries,2023-10-15 04:13:41
Q1T0101761,C03661,159.02,books,2023-12-04 00:12:24
Q1T0101762,C01230,154.03,electronics,2023-12-21 22:53:24
Q1T0101763,C02434,167.38,books,2023-10-21 08:28:48
Q1T0101764,C03175,161.56,books,2023-12-10 00:58:46
Q1T0101765,C03775,49.84,groceries,2023-10-01 23:34:43
Q1T0101766,C03932,60.23,books,2023-12-02 03:55:03
Q1T0101767,C02057,87.23,apparel,2023-10-15 08:54:20
Q1T0101768,C00411,200.13,groceries,2023-11-11 21:30:44
Q1T0101769,C02649,133.39,home,2023-10-14 20:37:34
Q1T0101770,C02965,151.28,electronics,2023-11-24 07:27:35
Q1T0101771,C00891,121.61,books,2023-12-19 08:54:35
Q1T0101772,C02629,161.39,apparel,2023-10-15 19:18:24
Q1T0101773,C02227,139.14,apparel,2023-10-02 15:27:26
Q1T0101774,C04174,25.0,books,2023-12-06 18:33:53
Q1T0101775,C03746,226.52,apparel,2023-10-11 05:55:38
Q1T0101776,C00099,160.87,home,2023-12-09 12:22:57
Q1T0101777,C03881,23.37,books,2023-12-05 21:30:29
Q1T0101778,C00704,168.24,books,2023-10-02 15:11:15
Q1T0101779,C00170,31.9,apparel,2023-12-02 06:03:13
Q1T0101780,C00266,108.08,electronics,2023-10-18 15:26:01
Q1T0101781,C04023,166.85,electronics,2023-10-05 11:35:05
Q1T0101782,C00496,23.99,books,2023-11-14 03:38:16
Q1T0101783,C00472,210.72,electronics,2023-11-25 12:49:24
Q1T0101784,C02068,56.5,electronics,2023-12-21 15:38:26
Q1T0101785,C00878,25.34,apparel,2023-11-15 08:41:08
Q1T0101786,C01941,54.94,apparel,2023-12-03 19:57:24
Q1T0101787,C04249,123.41,electronics,2023-11-22 23:11:39
Q1T0101788,C03810,83.13,apparel,2023-10-07 01:22:40
Q1T0101789,C04097,158.96,groceries,2023-10-03 17:08:36
Q1T0101790,C04189,176.58,groceries,2023-12-01 05:43:21
Q1T0101791,C03115,111.35,groceries,2023-11-12 08:11:10
Q1T0101792,C03887,19.29,apparel,2023-11-23 04:31:48
Q1T0101793,C03962,219.48,books,2023-11-19 13:01:32
Q1T0101794,C00466,131.34,groceries,2023-11-26 21:59:34
Q1T0101795,C01906,45.82,groceries,2023-10-29 14:33:10
Q1T0101796,C04400,149.05,apparel,2023-11-04 23:28:48
Q1T0101797,C04195,145.72,apparel,2023-12-28 20:53:22
Q1T0101798,C02909,50.88,apparel,2023-11-10 09:33:08
Q1T0101799,C03213,158.29,apparel,2023-10-31 18:45:24
Q1T0101800,C02814,7.57,groceries,2023-12-24 16:59:15
Q1T0101801,C02051,172.32,books,2023-10-01 10:29:41
Q1T0101802,C01177,173.88,apparel,2023-10-09 08:08:03
Q1T0101803,C02012,46.99,groceries,2023-12-26 15:04:46
Q1T0101804,C00571,13.19,home,2023-11-09 01:27:48
Q1T0101805,C02619,24.33,electronics,2023-10-12 07:39:32
Q1T0101806,C00224,23.59,home,2023-11-30 06:53:57
Q1T0101807,C02648,47.95,electronics,2023-12-03 12:23:09
Q1T0101808,C04392,18.16,books,2023-10-26 10:34:28
Q1T0101809,C03796,117.83,electronics,2023-11-10 13:20:39
Q1T0101810,C03028,6.49,apparel,2023-11-09 14:06:10
Q1T0101811,C03067,189.64,apparel,2023-12-15 02:24:22
Q1T0101812,C01441,133.44,electronics,2023-12-20 23:23:33
Q1T0101813,C03350,225.43,apparel,2023-11-28 23:23:39
Q1T0101814,C03221,212.94,groceries,2023-10-28 17:47:58
Q1T0101815,C03873,228.69,home,2023-10-21 08:52:49
Q1T0101816,C00119,158.8,groceries,2023-12-19 10:54:25
Q1T0101817,C01008,123.57,electronics,2023-10-29 10:49:40
Q1T0101818,C02381,91.58,home,2023-11-18 06:51:01
Q1T0101819,C03819,24.6,electronics,2023-12-01 16:43:27
Q1T0101820,C03311,54.34,electronics,2023-10-08 08:45:49
Q1T0101821,C00251,224.65,groceries,2023-11-24 06:45:08
Q1T0101822,C00944,26.98,apparel,2023-12-02 08:31:12
Q1T0101823,C02597,212.39,home,2023-11-27 03:50:19
Q1T0101824,C03611,236.18,electronics,2023-11-03 13:16:45
Q1T0101825,C04490,199.26,books,2023-12-06 22:04:26
Q1T0101826,C01005,224.08,apparel,2023-11-13 17:55:50
Q1T0101827,C04972,62.6,groceries,2023-12-07 14:27:02
Q1T0101828,C00582,94.3,electronics,2023-11-25 21:26:50
Q1T0101829,C03032,90.39,electronics,2023-12-17 23:49:08
Q1T0101830,C00076,215.29,books,2023-11-02 04:18:36
Q1T0101831,C03799,25.13,groceries,2023-10-13 13:02:24
Q1T0101832,C00385,232.84,electronics,2023-12-19 05:38:41
Q1T0101833,C04425,60.23,electronics,2023-11-07 21:29:58
Q1T0101834,C03425,124.45,home,2023-11-19 18:53:54
Q1T0101835,C01165,112.18,home,2023-10-09 20:03:32
Q1T0101836,C03604,181.55,books,2023-11-07 09:48:59
Q1T0101837,C04312,100.16,home,2023-10-03 12:30:51
Q1T0101838,C03598,192.09,apparel,2023-10-23 03:51:14
Q1T0101839,C04594,226.15,apparel,2023-11-04 00:48:21
Q1T0101840,C00309,137.36,books,2023-11-25 08:05:39
Q1T0101841,C00336,95.06,books,2023-11-25 12:32:53
Q1T0101842,C01206,12.54,books,2023-12-18 18:46:21
Q1T0101843,C01671,234.11,books,2023-10-07 22:59:52
Q1T0101844,C00612,191.68,groceries,2023-11-25 23:53:23
Q1T0101845,C00308,59.32,apparel,2023-10-03 15:27:52
Q1T0101846,C04763,103.26,home,2023-10-24 14:58:34
Q1T0101847,C04819,204.27,home,2023-12-29 16:17:35
Q1T0101848,C00809,83.91,home,2023-11-01 00:07:08
Q1T0101849,C01054,50.87,apparel,2023-10-24 13:55:32
Q1T0101850,C02422,77.78,home,2023-11-12 13:21:08
Q1T0101851,C02778,205.84,electronics,2023-12-30 13:46:44
Q1T0101852,C00719,45.01,home,2023-10-03 08:47:27
Q1T0101853,C02913,145.06,home,2023-11-20 12:56:22
Q1T0101854,C02289,143.95,books,2023-11-19 16:12:55
Q1T0101855,C04427,47.16,home,2023-10-06 08:32:07
Q1T0101856,C01197,89.36,apparel,2023-11-16 02:51:27
Q1T0101857,C00901,45.44,books,2023-10-28 17:04:37
Q1T0101858,C04627,115.92,apparel,2023-10-15 10:54:20
Q1T0101859,C03166,117.16,home,2023-10-02 16:19:09
Q1T0101860,C02287,138.65,groceries,2023-10-15 14:07:52
Q1T0101861,C04897,144.36,apparel,2023-10-14 10:47:32
Q1T0101862,C04469,168.35,electronics,2023-10-28 03:57:17
Q1T0101863,C00969,168.5,books,2023-11-07 08:48:19
Q1T0101864,C01916,93.0,groceries,2023-10-09 11:07:39
Q1T0101865,C03151,108.76,apparel,2023-12-05 20:01:44
Q1T0101866,C02584,86.28,books,2023-11-09 17:53:11
Q1T0101867,C04949,80.71,groceries,2023-11-22 14:11:29
Q1T0101868,C03839,30.64,electronics,2023-11-20 10:23:45
Q1T0101869,C03320,234.36,apparel,2023-12-16 02:29:27
Q1T0101870,C02196,235.99,electronics,2023-10-02 22:07:05
Q1T0101871,C00459,73.74,groceries,2023-10-16 07:22:08
Q1T0101872,C04043,130.38,apparel,2023-10-04 17:36:35
Q1T0101873,C04214,154.78,apparel,2023-11-17 11:30:22
Q1T0101874,C00346,134.65,books,2023-11-24 00:47:54
Q1T0101875,C00706,103.34,books,2023-11-19 05:12:15
Q1T0101876,C02224,99.94,books,2023-12-02 15:35:23
Q1T0101877,C03579,177.74,apparel,2023-10-15 05:55:10
Q1T0101878,C01988,125.12,home,2023-11-21 22:56:00
Q1T0101879,C02437,21.61,apparel,2023-11-01 22:25:44
Q1T0101880,C04890,109.95,apparel,2023-12-01 15:57:14
Q1T0101881,C01600,187.44,apparel,2023-12-03 16:21:24
Q1T0101882,C04058,56.29,books,2023-10-10 20:22:28
Q1T0101883,C04400,110.01,books,2023-11-13 12:51:11
Q1T0101884,C01151,146.05,apparel,2023-11-25 04:01:23
Q1T0101885,C00302,14.22,electronics,2023-12-27 03:14:18
Q1T0101886,C03493,212.49,groceries,2023-11-17 08:35:03
Q1T0101887,C04040,139.81,apparel,2023-12-14 16:05:42
Q1T0101888,C00592,210.35,apparel,2023-11-08 20:00:45
Q1T0101889,C01357,41.34,electronics,2023-10-30 04:47:09
Q1T0101890,C01564,68.8,apparel,2023-12-11 01:38:30
Q1T0101891,C03503,123.0,home,2023-10-17 15:45:50
Q1T0101892,C02457,55.01,books,2023-10-28 12:35:58
Q1T0101893,C02822,57.77,apparel,2023-10-08 09:58:56
Q1T0101894,C00548,226.9,home,2023-10-17 18:04:50
Q1T0101895,C04720,90.14,groceries,2023-12-11 13:23:37
Q1T0101896,C04365,13.05,apparel,2023-12-14 04:02:58
Q1T0101897,C04301,108.6,groceries,2023-10-12 12:39:45
Q1T0101898,C04138,183.86,electronics,2023-10-01 09:56:45
Q1T0101899,C00831,207.92,books,2023-12-29 21:20:31
Q1T0101900,C03188,57.45,books,2023-11-16 03:21:13
Q1T0101901,C02041,110.64,home,2023-10-12 02:04:30
Q1T0101902,C02497,12.23,home,2023-12-01 06:01:03
Q1T0101903,C00608,203.94,electronics,2023-11-14 07:36:20
Q1T0101904,C02885,199.31,electronics,2023-10-09 13:36:29
Q1T0101905,C04972,186.52,books,2023-11-30 11:29:21
Q1T0101906,C00562,56.97,groceries,2023-10-23 22:42:49
Q1T0101907,C00700,114.51,home,2023-10-01 06:48:21
Q1T0101908,C03022,32.29,books,2023-11-12 23:22:56
Q1T0101909,C03277,6.73,electronics,2023-11-12 21:47:17
Q1T0101910,C04139,30.09,electronics,2023-12-02 14:40:11
Q1T0101911,C03408,8.63,home,2023-10-16 08:50:22
Q1T0101912,C02873,10.24,apparel,2023-11-23 02:56:37
Q1T0101913,C03953,41.79,home,2023-11-13 16:10:27
Q1T0101914,C00235,112.73,books,2023-12-20 15:36:49
Q1T0101915,C02820,83.11,apparel,2023-10-21 20:38:07
Q1T0101916,C00552,161.19,books,2023-11-19 18:13:15
Q1T0101917,C03921,25.86,apparel,2023-12-15 04:30:48
Q1T0101918,C00397,170.67,apparel,2023-10-21 23:20:05
Q1T0101919,C02790,100.96,books,2023-10-30 00:14:56
Q1T0101920,C02289,241.8,electronics,2023-12-27 16:18:49
Q1T0101921,C03723,122.84,home,2023-12-17 18:41:32
Q1T0101922,C02165,205.26,apparel,2023-12-06 21:50:50
Q1T0101923,C00790,218.78,home,2023-10-29 05:20:19
Q1T0101924,C01613,191.88,groceries,2023-11-12 11:32:30
Q1T0101925,C03833,49.02,apparel,2023-11-15 08:32:48
Q1T0101926,C04044,228.53,books,2023-12-01 14:18:24
Q1T0101927,C02541,117.66,electronics,2023-11-22 02:37:42
Q1T0101928,C03015,69.16,home,2023-12-12 11:39:28
Q1T0101929,C04227,172.0,groceries,2023-10-18 09:19:51
Q1T0101930,C04447,130.4,electronics,2023-11-15 10:42:15
Q1T0101931,C02321,124.81,electronics,2023-12-31 21:00:13
Q1T0101932,C04722,165.95,books,2023-12-27 06:11:43
Q1T0101933,C03311,6.4,books,2023-11-13 08:23:51
Q1T0101934,C01684,158.64,electronics,2023-12-17 13:10:35
Q1T0101935,C03019,10.95,groceries,2023-11-08 00:43:32
Q1T0101936,C02774,47.52,electronics,2023-12-20 05:12:51
Q1T0101937,C03064,41.67,groceries,2023-12-04 11:58:17
Q1T0101938,C02499,226.05,books,2023-12-01 03:17:02
Q1T0101939,C03574,178.9,home,2023-12-10 08:34:20
Q1T0101940,C02249,154.83,books,2023-11-30 06:51:30
Q1T0101941,C00273,49.6,electronics,2023-11-06 21:15:25
Q1T0101942,C04531,170.49,apparel,2023-12-30 14:50:16
Q1T0101943,C02986,130.9,books,2023-12-16 04:17:35
Q1T0101944,C02379,56.28,home,2023-10-26 20:06:00
Q1T0101945,C00404,248.36,books,2023-11-01 19:08:59
Q1T0101946,C03980,174.34,groceries,2023-10-08 02:54:16
Q1T0101947,C02518,81.58,apparel,2023-12-23 14:36:46
Q1T0101948,C01703,150.87,groceries,2023-10-31 21:48:39
Q1T0101949,C00667,82.8,home,2023-12-14 21:02:28
Q1T0101950,C03860,32.8,electronics,2023-10-02 21:14:43
Q1T0101951,C00096,73.84,electronics,2023-12-22 14:42:12
Q1T0101952,C01438,35.34,apparel,2023-10-14 18:26:59
Q1T0101953,C03839,211.45,groceries,2023-10-07 01:20:52
Q1T0101954,C01698,33.69,home,2023-11-12 23:42:51
Q1T0101955,C04493,73.87,books,2023-12-19 16:39:52
Q1T0101956,C00310,16.24,groceries,2023-12-03 14:09:48
Q1T0101957,C03470,233.55,electronics,2023-11-29 00:14:58
Q1T0101958,C00524,74.67,books,2023-11-23 01:20:04
Q1T0101959,C03876,85.27,home,2023-12-09 09:02:33
Q1T0101960,C01697,138.21,books,2023-10-28 01:32:03
Q1T0101961,C00791,199.1,apparel,2023-10-18 04:03:38
Q1T0101962,C02078,244.2,books,2023-12-06 22:04:54
Q1T0101963,C04262,163.16,apparel,2023-10-15 10:13:11
Q1T0101964,C00109,96.62,electronics,2023-11-09 10:58:16
Q1T0101965,C00622,245.62,apparel,2023-10-12 08:52:37
Q1T0101966,C02459,40.44,electronics,2023-10-16 19:27:21
Q1T0101967,C04200,108.72,books,2023-11-22 19:08:04
Q1T0101968,C01261,93.24,groceries,2023-10-17 03:51:50
Q1T0101969,C01733,98.71,electronics,2023-12-29 13:49:50
Q1T0101970,C02388,72.35,books,2023-12-18 23:09:41
Q1T0101971,C03838,131.03,apparel,2023-12-07 23:24:37
Q1T0101972,C02319,5.24,books,2023-12-24 14:05:17
Q1T0101973,C03634,139.22,apparel,2023-11-22 20:18:28
Q1T0101974,C00054,49.71,apparel,2023-10-26 19:05:55
Q1T0101975,C02785,140.15,groceries,2023-11-26 00:50:03
Q1T0101976,C00746,38.68,home,2023-10-13 17:08:29
Q1T0101977,C02283,57.24,apparel,2023-10-07 01:58:10
Q1T0101978,C04373,154.39,books,2023-10-24 12:26:07
Q1T0101979,C04854,169.39,groceries,2023-11-06 10:47:11
Q1T0101980,C01457,202.14,home,2023-10-22 12:57:22
Q1T0101981,C00419,178.13,home,2023-10-26 01:08:51
Q1T0101982,C03558,178.08,groceries,2023-11-13 02:58:04
Q1T0101983,C02395,113.3,home,2023-10-26 17:16:26
Q1T0101984,C01184,196.55,apparel,2023-11-25 17:58:24
Q1T0101985,C03642,150.24,books,2023-10-17 18:10:06
Q1T0101986,C00553,139.63,apparel,2023-11-25 14:39:56
Q1T0101987,C00897,129.25,groceries,2023-11-18 01:35:24
Q1T0101988,C01546,168.81,apparel,2023-12-15 12:28:21
Q1T0101989,C01659,50.83,apparel,2023-12-29 09:11:46
Q1T0101990,C02325,187.04,home,2023-10-19 02:30:37
Q1T0101991,C01420,194.98,books,2023-11-04 16:11:04
Q1T0101992,C02041,148.53,apparel,2023-10-28 13:04:55
Q1T0101993,C01738,80.88,electronics,2023-11-01 05:30:49
Q1T0101994,C01042,19.69,groceries,2023-10-29 07:09:34
Q1T0101995,C03920,178.65,electronics,2023-11-28 21:06:53
Q1T0101996,C02910,146.12,apparel,2023-11-13 12:47:23
Q1T0101997,C00521,232.61,home,2023-12-30 20:49:28
Q1T0101998,C01015,165.84,groceries,2023-12-27 06:15:29
Q1T0101999,C01876,103.92,electronics,2023-10-03 23:24:05
Q1T0102000,C03744,9.34,groceries,2023-11-19 22:45:02
Q1T0102001,C02273,45.85,groceries,2023-11-29 07:39:50
Q1T0102002,C00567,215.46,electronics,2023-11-12 09:41:55
Q1T0102003,C00759,155.34,groceries,2023-12-14 21:38:52
Q1T0102004,C00110,176.06,electronics,2023-12-28 09:09:45
Q1T0102005,C03664,127.78,home,2023-10-01 04:50:39
Q1T0102006,C00382,23.28,electronics,2023-11-12 22:13:14
Q1T0102007,C00237,165.74,books,2023-11-18 06:31:05
Q1T0102008,C00828,36.83,apparel,2023-12-25 00:49:13
Q1T0102009,C01958,65.13,groceries,2023-12-27 12:31:24
Q1T0102010,C00856,185.68,books,2023-11-27 04:48:30
Q1T0102011,C03423,140.24,apparel,2023-12-16 16:32:07
Q1T0102012,C03122,78.49,books,2023-10-09 05:39:15
Q1T0102013,C04861,237.75,apparel,2023-12-28 17:26:44
Q1T0102014,C00124,181.48,books,2023-12-02 04:41:35
Q1T0102015,C00041,215.47,books,2023-10-25 04:17:36
Q1T0102016,C04964,26.23,home,2023-10-03 22:18:12
Q1T0102017,C04460,185.85,apparel,2023-12-22 11:28:34
Q1T0102018,C01487,232.42,groceries,2023-11-12 01:32:53
Q1T0102019,C03877,128.13,groceries,2023-11-30 17:47:36
Q1T0102020,C03344,212.87,apparel,2023-12-04 12:56:37
Q1T0102021,C01497,105.65,apparel,2023-11-13 19:10:53
Q1T0102022,C03209,151.24,home,2023-11-28 08:17:36
Q1T0102023,C01092,38.55,home,2023-10-18 19:52:01
Q1T0102024,C02962,90.23,electronics,2023-10-28 02:30:20
Q1T0102025,C04243,108.9,apparel,2023-11-27 13:39:55
Q1T0102026,C01313,131.89,books,2023-10-25 01:30:36
Q1T0102027,C00801,123.05,electronics,2023-10-11 00:54:58
Q1T0102028,C03761,113.83,home,2023-10-28 12:55:41
Q1T0102029,C04572,178.96,home,2023-11-13 20:30:07
Q1T0102030,C01022,177.54,books,2023-12-22 09:13:02
Q1T0102031,C00032,185.96,groceries,2023-11-21 09:09:39
Q1T0102032,C04369,223.85,books,2023-10-08 18:13:14
Q1T0102033,C04498,205.16,electronics,2023-10-16 14:24:13
Q1T0102034,C01111,70.09,electronics,2023-12-24 01:25:27
Q1T0102035,C00321,120.11,electronics,2023-10-03 12:59:58
Q1T0102036,C01171,238.96,home,2023-10-09 11:59:52
Q1T0102037,C03044,167.55,apparel,2023-11-20 20:28:25
Q1T0102038,C04315,242.5,home,2023-11-04 05:55:02
Q1T0102039,C03192,79.32,books,2023-12-26 18:40:29
Q1T0102040,C04772,47.44,home,2023-12-10 03:00:13
Q1T0102041,C03390,223.4,groceries,2023-10-31 04:51:47
Q1T0102042,C04341,54.67,groceries,2023-10-13 20:12:03
Q1T0102043,C02550,181.13,apparel,2023-11-27 03:15:27
Q1T0102044,C04606,133.01,electronics,2023-12-27 05:22:46
Q1T0102045,C03485,243.11,groceries,2023-11-28 10:14:25
Q1T0102046,C00419,195.59,groceries,2023-11-22 22:32:10
Q1T0102047,C04718,64.55,groceries,2023-11-23 14:48:30
Q1T0102048,C00514,219.14,books,2023-11-06 16:14:42
Q1T0102049,C04791,7.28,books,2023-10-22 20:07:14
Q1T0102050,C04356,107.85,books,2023-12-04 12:29:02
Q1T0102051,C04362,143.5,books,2023-11-26 01:37:06
Q1T0102052,C00070,190.33,electronics,2023-10-30 12:32:13
Q1T0102053,C04858,210.14,groceries,2023-12-19 23:37:23
Q1T0102054,C01232,25.11,home,2023-12-02 03:09:51
Q1T0102055,C01655,201.36,books,2023-11-13 03:44:34
Q1T0102056,C03536,13.53,books,2023-12-22 10:15:23
Q1T0102057,C02510,170.36,books,2023-11-11 08:39:40
Q1T0102058,C00731,68.6,books,2023-11-18 21:09:32
Q1T0102059,C01595,248.28,groceries,2023-12-11 08:01:38
Q1T0102060,C01853,207.1,home,2023-12-20 23:38:30
Q1T0102061,C04335,113.27,groceries,2023-11-05 11:33:34
Q1T0102062,C01526,112.59,electronics,2023-12-27 23:52:10
Q1T0102063,C04453,177.54,groceries,2023-12-04 20:42:11
Q1T0102064,C00999,185.2,books,2023-10-20 02:08:52
Q1T0102065,C04400,177.32,books,2023-12-05 04:07:36
Q1T0102066,C02331,66.39,apparel,2023-11-07 04:14:17
Q1T0102067,C00532,132.87,books,2023-10-25 15:55:45
Q1T0102068,C00770,70.09,groceries,2023-12-28 11:36:46
Q1T0102069,C04402,98.22,apparel,2023-11-01 06:41:31
Q1T0102070,C01674,15.16,books,2023-10-13 07:41:04
Q1T0102071,C04462,96.24,electronics,2023-10-16 04:33:42
Q1T0102072,C02733,229.55,electronics,2023-10-21 22:36:52
Q1T0102073,C00578,102.31,books,2023-11-03 09:40:12
Q1T0102074,C00644,20.9,groceries,2023-10-02 01:41:27
Q1T0102075,C04551,94.38,groceries,2023-11-08 23:41:42
Q1T0102076,C04736,215.46,groceries,2023-10-18 15:08:18
Q1T0102077,C02730,116.14,books,2023-11-26 06:35:59
Q1T0102078,C01764,57.28,books,2023-10-13 18:02:22
Q1T0102079,C04712,153.23,books,2023-12-01 21:49:35
Q1T0102080,C02955,106.02,electronics,2023-12-04 14:48:58
Q1T0102081,C04840,63.82,home,2023-10-19 01:20:32
Q1T0102082,C01482,79.42,groceries,2023-11-08 08:30:14
Q1T0102083,C00178,73.34,books,2023-11-20 03:44:45
Q1T0102084,C04992,43.74,apparel,2023-11-08 12:09:19
Q1T0102085,C02822,39.01,home,2023-11-28 02:19:08
Q1T0102086,C04230,75.66,groceries,2023-10-25 13:48:50
Q1T0102087,C04688,224.98,home,2023-11-21 02:39:54
Q1T0102088,C04447,145.2,apparel,2023-12-23 19:10:59
Q1T0102089,C04656,221.34,groceries,2023-11-14 10:23:23
Q1T0102090,C03790,115.9,apparel,2023-10-06 13:14:33
Q1T0102091,C04288,155.19,books,2023-12-12 09:12:26
Q1T0102092,C04187,63.79,apparel,2023-10-07 17:15:59
Q1T0102093,C01718,20.91,groceries,2023-11-23 09:59:25
Q1T0102094,C00446,11.1,electronics,2023-10-14 19:27:44
Q1T0102095,C04239,128.96,home,2023-11-22 11:23:57
Q1T0102096,C00860,86.36,books,2023-12-27 18:02:24
Q1T0102097,C01912,94.35,home,2023-11-28 03:34:33
Q1T0102098,C02094,122.05,home,2023-10-18 05:00:15
Q1T0102099,C01956,94.83,apparel,2023-11-10 20:22:20
Q1T0102100,C00749,47.97,groceries,2023-10-21 03:31:22
Q1T0102101,C03028,104.89,groceries,2023-10-13 16:17:59
Q1T0102102,C04439,187.38,apparel,2023-11-17 15:26:33
Q1T0102103,C04658,58.48,apparel,2023-12-15 12:56:46
Q1T0102104,C00512,186.49,electronics,2023-12-30 02:33:26
Q1T0102105,C00072,66.35,groceries,2023-12-30 19:43:20
Q1T0102106,C00157,135.14,apparel,2023-12-08 15:36:33
Q1T0102107,C04354,45.07,apparel,2023-11-28 09:07:42
Q1T0102108,C01063,89.73,groceries,2023-10-31 14:08:19
Q1T0102109,C04707,202.07,books,2023-12-03 14:03:44
Q1T0102110,C04722,25.93,apparel,2023-12-18 13:56:07
Q1T0102111,C01572,90.52,apparel,2023-10-02 19:34:33
Q1T0102112,C04774,249.5,groceries,2023-10-04 16:45:27
Q1T0102113,C03033,49.82,groceries,2023-12-12 23:50:03
Q1T0102114,C04574,11.95,groceries,2023-11-03 18:39:30
Q1T0102115,C03002,114.15,home,2023-10-06 18:14:20
Q1T0102116,C00238,245.91,home,2023-11-11 09:20:16
Q1T0102117,C01727,162.38,home,2023-10-17 03:45:29
Q1T0102118,C03482,61.59,apparel,2023-12-22 19:44:50
Q1T0102119,C01506,223.39,groceries,2023-12-23 15:24:17
Q1T0102120,C04233,48.89,electronics,2023-11-09 03:11:40
Q1T0102121,C00824,135.36,home,2023-10-07 12:11:12
Q1T0102122,C01740,168.86,home,2023-10-03 01:33:56
Q1T0102123,C02944,86.53,home,2023-11-18 14:10:38
Q1T0102124,C02195,228.2,groceries,2023-11-06 03:06:44
Q1T0102125,C01051,27.39,electronics,2023-10-08 06:40:29
Q1T0102126,C04437,232.0,home,2023-11-18 17:10:47
Q1T0102127,C00257,53.52,books,2023-11-10 12:02:01
Q1T0102128,C03106,33.18,apparel,2023-10-03 07:28:40
Q1T0102129,C01793,67.23,books,2023-10-25 02:27:50
Q1T0102130,C01703,204.65,home,2023-10-17 16:21:47
Q1T0102131,C02676,216.98,groceries,2023-10-24 03:45:37
Q1T0102132,C01020,44.58,electronics,2023-12-17 11:56:57
Q1T0102133,C03623,111.29,groceries,2023-12-04 12:11:35
Q1T0102134,C00156,44.18,books,2023-10-07 03:11:25
Q1T0102135,C02874,77.52,groceries,2023-12-28 21:26:27
Q1T0102136,C03190,91.41,apparel,2023-12-08 07:11:44
Q1T0102137,C04393,94.14,home,2023-11-08 15:49:02
Q1T0102138,C03078,35.21,apparel,2023-10-21 00:45:04
Q1T0102139,C01597,179.65,apparel,2023-10-13 21:03:27
Q1T0102140,C04404,24.94,groceries,2023-10-21 05:21:22
Q1T0102141,C01320,93.25,electronics,2023-11-09 22:29:17
Q1T0102142,C01420,111.39,books,2023-12-06 09:08:08
Q1T0102143,C04237,102.32,apparel,2023-11-12 02:33:43
Q1T0102144,C01617,96.83,electronics,2023-11-18 10:02:48
Q1T0102145,C03321,167.4,books,2023-11-05 06:01:13
Q1T0102146,C02299,74.11,electronics,2023-10-19 16:31:41
Q1T0102147,C04556,110.17,home,2023-11-16 16:53:37
Q1T0102148,C00436,67.64,home,2023-10-02 05:03:17
Q1T0102149,C02903,43.47,electronics,2023-10-10 16:38:36
Q1T0102150,C02240,165.09,groceries,2023-10-04 00:00:43
Q1T0102151,C04496,111.16,home,2023-11-26 02:31:22
Q1T0102152,C04074,41.52,books,2023-12-01 17:03:22
Q1T0102153,C03985,120.25,electronics,2023-11-19 02:35:21
Q1T0102154,C02563,189.44,groceries,2023-12-30 06:15:08
Q1T0102155,C03999,142.81,books,2023-12-15 06:10:27
Q1T0102156,C00747,83.2,books,2023-10-29 05:12:59
Q1T0102157,C04661,146.72,electronics,2023-10-23 13:28:37
Q1T0102158,C01302,97.36,books,2023-10-09 17:14:49
Q1T0102159,C04556,7.78,groceries,2023-11-21 21:34:18
Q1T0102160,C04693,186.42,groceries,2023-11-17 20:42:19
Q1T0102161,C04810,114.33,books,2023-11-03 21:24:02
Q1T0102162,C03494,198.23,electronics,2023-12-24 22:23:46
Q1T0102163,C03965,91.26,groceries,2023-12-25 05:24:14
Q1T0102164,C04722,49.28,groceries,2023-12-10 12:43:52
Q1T0102165,C01817,32.4,electronics,2023-12-17 02:19:38
Q1T0102166,C01536,83.97,books,2023-11-29 04:52:13
Q1T0102167,C00621,86.83,groceries,2023-10-09 05:11:25
Q1T0102168,C03238,245.73,apparel,2023-11-26 10:43:41
Q1T0102169,C04074,89.29,apparel,2023-10-07 09:22:08
Q1T0102170,C01650,96.3,books,2023-11-01 21:52:20
