transaction_id,customer_id,amount,category,date,discount_code
Q3T0300365,C02052,$24.83,home,2024-06-07 04:06:46,SUMMER10
Q3T0300366,C02132,$184.02,home,2024-05-31 13:33:12,WELCOME5
Q3T0300367,C00392,$135.62,apparel,2024-06-29 06:16:10,
Q3T0300368,C02908,$25.68,groceries,2024-05-07 13:52:32,VIP15
Q3T0300369,C02312,$55.95,apparel,2024-06-22 00:58:08,VIP15
Q3T0300370,C00851,$70.71,electronics,2024-05-22 07:24:44,FLASH20
Q3T0300371,C00624,$16.18,electronics,2024-04-24 08:57:04,WELCOME5
Q3T0300372,C01245,$10.47,home,2024-06-08 10:53:46,WELCOME5
Q3T0300373,C03999,$16.74,books,2024-06-29 06:59:28,FLASH20
Q3T0300374,C01679,$224.05,apparel,2024-04-30 07:02:45,SUMMER10
Q3T0300375,C04767,$157.50,electronics,2024-06-02 22:09:25,SUMMER10
Q3T0300376,C01116,$143.91,apparel,2024-04-16 04:16:44,FLASH20
Q3T0300377,C04811,$51.74,apparel,2024-06-10 05:34:03,WELCOME5
Q3T0300378,C02763,$212.93,home,2024-05-02 23:20:49,FLASH20
Q3T0300379,C04116,$145.54,electronics,2024-05-06 23:12:26,WELCOME5
Q3T0300380,C03206,$126.12,books,2024-04-21 16:27:00,WELCOME5
Q3T0300381,C01153,$82.39,electronics,2024-05-08 21:43:10,FLASH20
Q3T0300382,C02965,$104.09,apparel,2024-04-27 15:38:39,WELCOME5
Q3T0300383,C00117,$98.42,groceries,2024-05-26 12:57:48,VIP15
Q3T0300384,C02480,$90.40,apparel,2024-06-19 22:22:42,FLASH20
Q3T0300385,C01335,$131.73,home,2024-05-03 03:15:53,SUMMER10
Q3T0300386,C00721,$81.02,apparel,2024-04-23 04:29:35,FLASH20
Q3T0300387,C04649,$17.06,groceries,2024-05-11 04:33:45,VIP15
Q3T0300388,C01414,$146.38,groceries,2024-04-11 13:31:49,FLASH20
Q3T0300389,C02937,$83.83,groceries,2024-04-10 02:51:13,VIP15
Q3T0300390,C01120,$117.55,books,2024-06-13 13:28:55,
Q3T0300391,C03836,$147.88,groceries,2024-06-10 09:00:18,WELCOME5
Q3T0300392,C03978,$22.63,apparel,2024-06-25 00:43:46,FLASH20
Q3T0300393,C01151,$193.04,home,2024-05-30 06:39:27,
Q3T0300394,C00127,$44.07,electronics,2024-04-08 05:13:23,VIP15
Q3T0300395,C00100,$103.97,home,2024-05-12 22:53:58,
Q3T0300396,C03393,$235.24,electronics,2024-06-10 03:50:38,SUMMER10
Q3T0300397,C04504,$119.74,books,2024-04-13 16:45:29,
Q3T0300398,C03265,$223.95,apparel,2024-04-11 21:21:29,WELCOME5
Q3T0300399,C03595,$232.77,groceries,2024-04-05 10:56:55,WELCOME5
Q3T0300400,C01154,$142.64,groceries,2024-06-02 12:12:35,WELCOME5
Q3T0300401,C04591,$124.92,apparel,2024-05-28 10:15:28,WELCOME5
Q3T0300402,C00193,$126.59,electronics,2024-06-30 13:30:37,FLASH20
Q3T0300403,C02702,$24.33,apparel,2024-06-14 12:06:04,SUMMER10
Q3T0300404,C03696,$145.64,home,2024-06-20 17:58:48,SUMMER10
Q3T0300405,C01255,$207.02,home,2024-05-08 07:48:17,
Q3T0300406,C04581,$125.44,home,2024-05-10 11:38:12,
Q3T0300407,C04767,$17.42,home,2024-05-23 16:58:52,FLASH20
Q3T0300408,C00189,$119.69,books,2024-05-14 22:54:23,VIP15
Q3T0300409,C03594,$129.41,home,2024-05-28 18:11:11,FLASH20
Q3T0300410,C00237,$22.35,home,2024-05-19 14:14:28,SUMMER10
Q3T0300411,C02221,$31.21,home,2024-05-11 15:57:58,FLASH20
Q3T0300412,C01462,$213.97,electronics,2024-06-03 18:57:51,
Q3T0300413,C01493,$188.04,home,2024-04-04 02:03:33,
Q3T0300414,C01394,$208.17,electronics,2024-06-30 10:39:31,SUMMER10
Q3T0300415,C03952,$10.38,books,2024-05-28 13:51:29,SUMMER10
Q3T0300416,C00435,$115.07,home,2024-04-04 00:12:29,SUMMER10
Q3T0300417,C00549,$128.03,electronics,2024-04-06 10:34:31,VIP15
Q3T0300418,C01676,$245.90,groceries,2024-05-07 02:44:22,FLASH20
Q3T0300419,C04436,$229.41,groceries,2024-05-29 08:03:55,
Q3T0300420,C01929,$228.14,groceries,2024-06-19 20:51:07,WELCOME5
Q3T0300421,C03334,$161.81,books,2024-04-22 07:30:10,FLASH20
Q3T0300422,C03671,$198.04,books,2024-06-09 18:14:26,FLASH20
Q3T0300423,C04706,$92.31,apparel,2024-05-18 16:28:59,VIP15
Q3T0300424,C03621,$126.96,electronics,2024-05-21 02:33:49,WELCOME5
Q3T0300425,C03474,$243.44,books,2024-05-08 18:17:42,SUMMER10
Q3T0300426,C02948,$13.42,home,2024-05-07 09:11:20,VIP15
Q3T0300427,C03842,$117.36,groceries,2024-05-31 00:47:22,VIP15
Q3T0300428,C03978,$110.12,home,2024-04-09 10:53:28,FLASH20
Q3T0300429,C00387,$58.26,electronics,2024-06-08 18:23:50,
Q3T0300430,C04374,$244.99,electronics,2024-04-21 02:02:29,VIP15
Q3T0300431,C00337,$147.18,books,2024-06-01 10:57:18,
Q3T0300432,C04994,$7.62,apparel,2024-05-19 12:31:28,VIP15
Q3T0300433,C03841,$201.76,home,2024-06-17 23:18:25,WELCOME5
Q3T0300434,C02136,$20.56,books,2024-05-17 02:14:56,VIP15
Q3T0300435,C01714,$54.66,books,2024-05-25 11:54:41,
Q3T0300436,C01458,$132.25,home,2024-05-03 09:03:47,VIP15
Q3T0300437,C03031,$134.69,electronics,2024-05-04 17:03:10,
Q3T0300438,C00309,$234.63,apparel,2024-06-05 21:19:50,SUMMER10
Q3T0300439,C00695,$181.65,groceries,2024-05-10 02:23:39,WELCOME5
Q3T0300440,C02135,$55.58,electronics,2024-04-15 10:26:09,VIP15
Q3T0300441,C03982,$60.61,home,2024-05-18 07:20:51,SUMMER10
Q3T0300442,C01138,$102.09,books,2024-04-04 03:12:09,WELCOME5
Q3T0300443,C04276,$114.70,apparel,2024-04-04 12:18:56,SUMMER10
Q3T0300444,C00946,$106.49,apparel,2024-06-26 10:23:47,FLASH20
Q3T0300445,C04632,$93.16,home,2024-05-29 18:12:50,SUMMER10
Q3T0300446,C04914,$117.44,apparel,2024-05-14 01:20:28,SUMMER10
Q3T0300447,C03342,$212.78,books,2024-04-08 06:06:09,WELCOME5
Q3T0300448,C02786,$10.86,home,2024-06-01 13:14:21,SUMMER10
Q3T0300449,C03742,$197.32,groceries,2024-04-26 12:45:20,VIP15
Q3T0300450,C00759,$120.34,electronics,2024-05-06 09:46:52,
Q3T0300451,C00125,$213.42,apparel,2024-05-27 07:09:02,
Q3T0300452,C03001,$153.88,groceries,2024-06-20 04:00:07,
Q3T0300453,C04748,$33.11,apparel,2024-06-07 23:59:56,FLASH20
Q3T0300454,C02045,$64.98,groceries,2024-06-28 15:41:56,VIP15
Q3T0300455,C04180,$54.15,home,2024-04-24 16:24:07,FLASH20
Q3T0300456,C02421,$67.78,home,2024-06-30 21:51:05,SUMMER10
Q3T0300457,C03305,$119.61,groceries,2024-04-02 19:29:35,FLASH20
Q3T0300458,C04931,$56.26,home,2024-05-17 05:59:48,FLASH20
Q3T0300459,C00834,$154.04,groceries,2024-05-03 15:23:42,FLASH20
Q3T0300460,C00192,$167.20,apparel,2024-05-22 23:16:07,FLASH20
Q3T0300461,C00766,$48.71,home,2024-06-12 13:44:53,
Q3T0300462,C04664,$66.63,apparel,2024-04-03 13:57:35,WELCOME5
Q3T0300463,C01224,$36.64,home,2024-05-13 12:21:47,VIP15
Q3T0300464,C04134,$221.54,electronics,2024-06-06 10:47:50,WELCOME5
Q3T0300465,C03635,$21.17,books,2024-06-02 16:57:05,WELCOME5
Q3T0300466,C02300,$199.38,electronics,2024-06-10 22:47:05,FLASH20
Q3T0300467,C00122,$139.61,books,2024-05-15 15:24:59,VIP15
Q3T0300468,C03498,$113.07,electronics,2024-06-03 21:48:49,SUMMER10
Q3T0300469,C01114,$77.56,electronics,2024-06-30 18:45:20,
Q3T0300470,C01206,$12.54,books,2024-04-23 00:50:13,VIP15
Q3T0300471,C04560,$137.98,apparel,2024-06-13 01:41:41,VIP15
Q3T0300472,C03674,$26.30,books,2024-06-08 10:30:58,VIP15
Q3T0300473,C01964,$208.15,apparel,2024-06-18 02:11:32,
Q3T0300474,C04042,$58.73,apparel,2024-04-26 06:05:19,FLASH20
Q3T0300475,C02237,$47.95,books,2024-06-16 16:33:05,SUMMER10
Q3T0300476,C00596,$45.33,apparel,2024-04-28 09:39:07,SUMMER10
Q3T0300477,C01964,$188.33,apparel,2024-05-22 19:01:13,SUMMER10
Q3T0300478,C01026,$180.89,electronics,2024-04-16 06:22:11,VIP15
Q3T0300479,C03527,$195.32,home,2024-04-24 05:37:15,WELCOME5
Q3T0300480,C03671,$207.98,apparel,2024-05-24 03:34:46,
Q3T0300481,C00214,$195.33,books,2024-04-22 19:58:06,FLASH20
Q3T0300482,C00461,$105.10,groceries,2024-05-16 10:03:07,FLASH20
Q3T0300483,C02517,$171.52,groceries,2024-06-23 02:23:48,WELCOME5
Q3T0300484,C04975,$184.94,home,2024-04-04 22:56:56,FLASH20
Q3T0300485,C03094,$113.63,electronics,2024-04-12 08:11:48,WELCOME5
Q3T0300486,C02804,$245.16,apparel,2024-06-26 23:37:35,VIP15
Q3T0300487,C00391,$59.76,apparel,2024-05-12 22:13:11,FLASH20
Q3T0300488,C04734,$64.43,apparel,2024-04-30 00:24:12,WELCOME5
Q3T0300489,C04363,$147.11,apparel,2024-06-09 11:48:28,SUMMER10
Q3T0300490,C00881,$240.87,groceries,2024-06-07 02:00:25,
Q3T0300491,C03800,$111.69,groceries,2024-05-16 02:12:34,VIP15
Q3T0300492,C02703,$127.65,groceries,2024-05-15 14:09:42,WELCOME5
Q3T0300493,C03072,$19.97,groceries,2024-06-13 23:03:43,
Q3T0300494,C02501,$199.54,groceries,2024-06-13 09:32:33,WELCOME5
Q3T0300495,C04253,$133.08,home,2024-06-01 19:26:59,SUMMER10
Q3T0300496,C02282,$42.43,apparel,2024-04-14 01:38:00,FLASH20
Q3T0300497,C04733,$69.25,apparel,2024-06-11 21:57:14,
Q3T0300498,C01165,$188.39,groceries,2024-04-12 21:43:38,
Q3T0300499,C04389,$69.13,books,2024-06-17 15:22:09,VIP15
Q3T0300500,C02284,$211.17,home,2024-04-21 07:50:00,WELCOME5
Q3T0300501,C00412,$20.12,apparel,2024-04-07 14:32:58,WELCOME5
Q3T0300502,C04489,$64.50,electronics,2024-05-27 11:51:12,WELCOME5
Q3T0300503,C02153,$175.08,home,2024-04-04 10:44:45,
Q3T0300504,C03360,$94.28,electronics,2024-05-06 23:41:55,SUMMER10
Q3T0300505,C04607,$28.83,apparel,2024-05-15 11:11:32,
Q3T0300506,C01108,$244.97,groceries,2024-04-16 10:17:47,
Q3T0300507,C04079,$61.89,apparel,2024-05-15 07:30:43,SUMMER10
Q3T0300508,C04074,$152.20,home,2024-06-28 03:49:23,
Q3T0300509,C00043,$63.23,books,2024-06-15 07:38:10,FLASH20
Q3T0300510,C00968,$44.12,home,2024-06-25 08:02:26,SUMMER10
Q3T0300511,C03116,$172.73,apparel,2024-05-22 14:04:10,FLASH20
Q3T0300512,C02289,$244.24,apparel,2024-05-26 22:12:21,WELCOME5
Q3T0300513,C03601,$15.62,groceries,2024-05-25 19:33:59,WELCOME5
Q3T0300514,C00002,$207.26,apparel,2024-04-22 14:15:08,SUMMER10
Q3T0300515,C04746,$182.78,groceries,2024-06-06 06:01:07,WELCOME5
Q3T0300516,C02446,$60.45,home,2024-06-07 12:10:40,
Q3T0300517,C03183,$209.21,electronics,2024-04-20 21:32:09,VIP15
Q3T0300518,C02386,$238.11,groceries,2024-05-06 08:26:23,WELCOME5
Q3T0300519,C00308,$159.10,electronics,2024-05-30 00:10:25,SUMMER10
Q3T0300520,C04137,$132.85,groceries,2024-04-20 00:30:26,VIP15
Q3T0300521,C01729,$30.89,home,2024-05-23 18:50:53,SUMMER10
Q3T0300522,C00647,$191.91,books,2024-04-22 00:59:05,WELCOME5
Q3T0300523,C03631,$8.11,groceries,2024-05-10 00:34:52,
Q3T0300524,C00689,$206.45,apparel,2024-05-09 06:48:34,SUMMER10
Q3T0300525,C01067,$240.81,electronics,2024-04-05 01:15:18,WELCOME5
Q3T0300526,C03495,$237.80,groceries,2024-05-07 21:07:20,
Q3T0300527,C02369,$22.43,home,2024-06-22 07:11:23,VIP15
Q3T0300528,C00491,$190.52,books,2024-05-22 21:30:25,SUMMER10
Q3T0300529,C04464,$160.63,books,2024-04-27 02:17:48,SUMMER10
Q3T0300530,C02316,$83.61,home,2024-04-18 19:40:37,VIP15
Q3T0300531,C03789,$82.01,electronics,2024-04-11 17:13:41,SUMMER10
Q3T0300532,C03469,$13.45,electronics,2024-05-30 10:35:26,VIP15
Q3T0300533,C03340,$221.99,home,2024-06-06 05:33:41,WELCOME5
Q3T0300534,C02005,$242.14,apparel,2024-04-12 16:35:15,WELCOME5
Q3T0300535,C01814,$160.28,groceries,2024-04-03 12:41:49,WELCOME5
Q3T0300536,C02039,$207.57,electronics,2024-06-30 04:21:24,WELCOME5
Q3T0300537,C02679,$104.52,apparel,2024-05-14 18:57:15,
Q3T0300538,C01198,$93.26,apparel,2024-04-04 21:16:19,
Q3T0300539,C04182,$90.88,apparel,2024-05-23 04:57:59,
Q3T0300540,C02853,$174.63,books,2024-06-28 04:57:16,FLASH20
Q3T0300541,C02377,$153.71,apparel,2024-05-22 21:10:09,FLASH20
Q3T0300542,C00750,$130.75,electronics,2024-04-13 18:26:57,FLASH20
Q3T0300543,C01639,$172.83,books,2024-05-16 05:22:29,FLASH20
Q3T0300544,C00937,$153.42,books,2024-06-20 19:08:44,
Q3T0300545,C04321,$142.95,apparel,2024-06-29 18:08:17,VIP15
Q3T0300546,C00957,$147.58,home,2024-06-14 00:51:48,SUMMER10
Q3T0300547,C02543,$41.53,books,2024-06-06 19:13:23,VIP15
Q3T0300548,C04704,$104.15,groceries,2024-04-26 14:53:13,SUMMER10
Q3T0300549,C01485,$100.10,books,2024-06-22 19:10:33,SUMMER10
Q3T0300550,C03267,$224.69,electronics,2024-05-21 08:59:55,SUMMER10
Q3T0300551,C04668,$139.27,apparel,2024-05-27 15:44:48,WELCOME5
Q3T0300552,C04497,$45.55,apparel,2024-05-10 19:44:14,WELCOME5
Q3T0300553,C00450,$97.51,books,2024-04-29 12:05:13,VIP15
Q3T0300554,C04598,$86.51,books,2024-05-07 22:52:03,SUMMER10
Q3T0300555,C00898,$68.86,home,2024-06-16 02:54:37,WELCOME5
Q3T0300556,C01244,$53.03,electronics,2024-06-29 23:22:44,
Q3T0300557,C02013,$97.34,apparel,2024-05-14 06:52:22,
Q3T0300558,C03369,$196.95,home,2024-05-27 06:27:08,
Q3T0300559,C04856,$135.69,books,2024-05-19 16:46:48,WELCOME5
Q3T0300560,C03454,$40.02,groceries,2024-05-12 17:42:31,VIP15
Q3T0300561,C03718,$133.13,books,2024-06-02 15:08:03,WELCOME5
Q3T0300562,C00300,$46.80,electronics,2024-05-25 09:09:37,VIP15
Q3T0300563,C02515,$100.80,books,2024-05-28 21:44:39,SUMMER10
Q3T0300564,C01321,$225.03,home,2024-04-02 13:28:18,VIP15
Q3T0300565,C04585,$53.35,apparel,2024-05-25 09:35:40,SUMMER10
Q3T0300566,C02403,$167.91,apparel,2024-06-05 21:48:24,SUMMER10
Q3T0300567,C01264,$36.75,books,2024-06-28 02:18:25,WELCOME5
Q3T0300568,C00418,$100.67,home,2024-06-30 04:24:45,VIP15
Q3T0300569,C01996,$142.20,home,2024-06-10 19:51:30,WELCOME5
Q3T0300570,C02750,$171.43,electronics,2024-05-24 00:01:00,WELCOME5
Q3T0300571,C04259,$173.23,apparel,2024-04-12 17:30:20,WELCOME5
Q3T0300572,C02267,$210.67,apparel,2024-05-28 18:06:24,VIP15
Q3T0300573,C00888,$227.86,electronics,2024-06-25 22:10:30,VIP15
Q3T0300574,C00125,$84.32,electronics,2024-06-14 10:01:29,
Q3T0300575,C02749,$178.96,books,2024-06-29 22:12:10,FLASH20
Q3T0300576,C00133,$239.65,books,2024-05-15 13:08:25,VIP15
Q3T0300577,C03443,$125.67,apparel,2024-06-03 02:14:35,WELCOME5
Q3T0300578,C00936,$141.88,home,2024-06-19 23:36:03,WELCOME5
Q3T0300579,C03449,$68.52,electronics,2024-06-03 07:08:50,
Q3T0300580,C03224,$189.14,home,2024-04-10 01:23:57,VIP15
Q3T0300581,C04730,$192.60,apparel,2024-04-29 14:49:20,
Q3T0300582,C00573,$204.66,electronics,2024-06-28 23:21:28,SUMMER10
Q3T0300583,C02508,$68.73,electronics,2024-04-03 15:05:33,SUMMER10
Q3T0300584,C00871,$192.86,home,2024-05-21 01:32:41,VIP15
Q3T0300585,C03825,$230.79,groceries,2024-04-13 17:13:35,
Q3T0300586,C00932,$97.74,books,2024-05-11 18:35:37,
Q3T0300587,C00284,$19.71,home,2024-06-06 20:00:41,FLASH20
Q3T0300588,C01545,$172.00,groceries,2024-04-21 07:41:21,
Q3T0300589,C04837,$101.12,home,2024-06-08 01:21:42,FLASH20
Q3T0300590,C03070,$105.09,books,2024-06-17 05:24:56,
Q3T0300591,C00276,$13.21,apparel,2024-06-11 10:00:11,WELCOME5
Q3T0300592,C00474,$12.98,home,2024-04-18 19:48:25,WELCOME5
Q3T0300593,C03416,$182.19,home,2024-04-29 03:20:52,VIP15
Q3T0300594,C01907,$81.29,apparel,2024-06-17 15:22:11,WELCOME5
Q3T0300595,C04857,$153.70,books,2024-06-16 05:34:07,SUMMER10
Q3T0300596,C03296,$72.28,home,2024-06-18 17:12:56,SUMMER10
Q3T0300597,C02054,$233.36,home,2024-04-24 22:44:22,
Q3T0300598,C00912,$33.80,apparel,2024-05-29 02:17:09,FLASH20
Q3T0300599,C03388,$99.93,books,2024-05-30 12:48:48,WELCOME5
Q3T0300600,C02874,$167.73,books,2024-04-26 10:40:49,SUMMER10
Q3T0300601,C02010,$202.99,books,2024-05-02 18:20:08,VIP15
Q3T0300602,C03695,$87.69,home,2024-06-25 07:18:58,SUMMER10
Q3T0300603,C04284,$178.85,groceries,2024-05-07 04:49:34,FLASH20
Q3T0300604,C02055,$217.43,apparel,2024-06-14 11:54:35,SUMMER10
Q3T0300605,C01519,$177.36,apparel,2024-05-26 21:34:34,WELCOME5
Q3T0300606,C02135,$49.67,groceries,2024-06-28 21:05:40,FLASH20
Q3T0300607,C03124,$86.09,apparel,2024-05-02 05:33:49,
Q3T0300608,C00431,$155.35,groceries,2024-06-27 03:10:06,
Q3T0300609,C03760,$12.92,groceries,2024-06-03 02:08:23,WELCOME5
Q3T0300610,C01934,$116.77,books,2024-05-06 15:00:35,WELCOME5
Q3T0300611,C03456,$57.98,home,2024-05-20 09:17:43,FLASH20
Q3T0300612,C04090,$139.48,home,2024-06-22 02:30:29,FLASH20
Q3T0300613,C02022,$159.82,groceries,2024-05-19 14:35:25,SUMMER10
Q3T0300614,C03101,$12.22,books,2024-04-02 07:47:31,FLASH20
Q3T0300615,C03573,$216.58,apparel,2024-04-13 09:23:42,
Q3T0300616,C03025,$10.31,home,2024-05-23 13:42:33,WELCOME5
Q3T0300617,C00584,$72.27,groceries,2024-06-08 13:44:05,SUMMER10
Q3T0300618,C01010,$123.40,apparel,2024-05-13 20:40:17,SUMMER10
Q3T0300619,C00779,$166.35,apparel,2024-06-12 17:32:45,WELCOME5
Q3T0300620,C01107,$113.20,books,2024-05-16 18:01:11,FLASH20
Q3T0300621,C00017,$168.35,apparel,2024-06-20 00:36:46,SUMMER10
Q3T0300622,C04366,$43.37,books,2024-04-30 20:55:20,VIP15
Q3T0300623,C02138,$134.13,electronics,2024-04-18 07:15:22,SUMMER10
Q3T0300624,C01704,$173.32,home,2024-06-04 18:52:11,SUMMER10
Q3T0300625,C01856,$205.28,books,2024-04-21 13:32:52,SUMMER10
Q3T0300626,C04731,$15.43,books,2024-06-20 03:11:30,
Q3T0300627,C00369,$135.51,apparel,2024-05-23 19:19:18,VIP15
Q3T0300628,C01020,$140.57,electronics,2024-05-25 01:42:22,WELCOME5
Q3T0300629,C00999,$82.96,groceries,2024-05-23 16:08:35,FLASH20
Q3T0300630,C01271,$37.62,electronics,2024-06-08 20:42:00,WELCOME5
Q3T0300631,C00019,$120.18,books,2024-06-25 07:47:05,SUMMER10
Q3T0300632,C04116,$41.35,home,2024-06-09 21:45:13,WELCOME5
Q3T0300633,C00149,$104.74,apparel,2024-06-09 21:24:41,WELCOME5
Q3T0300634,C02502,$57.97,apparel,2024-06-21 12:35:46,
Q3T0300635,C04723,$39.21,home,2024-04-10 16:18:59,WELCOME5
Q3T0300636,C02643,$33.70,home,2024-04-20 20:34:33,VIP15
Q3T0300637,C02907,$131.27,groceries,2024-04-08 23:13:20,SUMMER10
Q3T0300638,C01663,$26.54,books,2024-06-17 03:50:09,WELCOME5
Q3T0300639,C02930,$219.76,groceries,2024-06-23 18:16:41,VIP15
Q3T0300640,C00562,$125.76,electronics,2024-06-27 02:57:59,VIP15
Q3T0300641,C00912,$128.95,electronics,2024-05-27 19:26:05,WELCOME5
Q3T0300642,C04402,$112.03,groceries,2024-06-24 10:20:30,WELCOME5
Q3T0300643,C00971,$174.12,apparel,2024-05-10 10:19:15,SUMMER10
Q3T0300644,C02330,$247.84,groceries,2024-05-24 21:11:16,
Q3T0300645,C03007,$167.15,books,2024-04-01 20:11:40,
Q3T0300646,C00736,$50.46,apparel,2024-05-17 21:15:08,WELCOME5
Q3T0300647,C02059,$160.00,apparel,2024-04-23 10:06:14,FLASH20
Q3T0300648,C02517,$189.71,books,2024-04-22 09:20:56,WELCOME5
Q3T0300649,C04601,$113.46,groceries,2024-06-28 12:11:48,
Q3T0300650,C01515,$245.20,apparel,2024-05-23 17:57:48,VIP15
Q3T0300651,C01025,$172.82,electronics,2024-04-25 22:20:11,VIP15
Q3T0300652,C02444,$102.72,groceries,2024-05-08 04:30:46,VIP15
Q3T0300653,C04783,$133.41,electronics,2024-04-07 20:28:34,
Q3T0300654,C01861,$45.20,groceries,2024-06-23 15:03:20,FLASH20
Q3T0300655,C00628,$98.90,electronics,2024-04-10 13:33:59,SUMMER10
Q3T0300656,C03940,$200.11,books,2024-04-16 21:38:42,
Q3T0300657,C04390,$194.36,groceries,2024-04-01 21:23:47,
Q3T0300658,C01892,$96.43,home,2024-06-17 15:44:53,VIP15
Q3T0300659,C02020,$169.54,apparel,2024-04-21 00:52:30,SUMMER10
Q3T0300660,C02425,$216.99,home,2024-05-17 21:07:09,FLASH20
Q3T0300661,C04798,$117.42,apparel,2024-04-09 23:29:59,SUMMER10
Q3T0300662,C01090,$11.07,electronics,2024-04-22 14:56:45,VIP15
Q3T0300663,C01296,$230.95,apparel,2024-05-08 15:45:17,
Q3T0300664,C04573,$27.27,groceries,2024-05-05 07:33:25,SUMMER10
Q3T0300665,C02706,$211.07,electronics,2024-06-22 18:50:31,VIP15
Q3T0300666,C04849,$51.82,electronics,2024-06-29 21:44:25,VIP15
Q3T0300667,C01863,$26.57,electronics,2024-05-05 22:41:09,SUMMER10
Q3T0300668,C03625,$184.95,books,2024-06-03 19:06:31,SUMMER10
Q3T0300669,C04949,$151.71,apparel,2024-06-05 13:53:41,VIP15
Q3T0300670,C02516,$21.83,home,2024-05-11 06:56:02,VIP15
Q3T0300671,C00609,$112.28,groceries,2024-04-08 01:26:48,
Q3T0300672,C04314,$143.90,groceries,2024-06-10 01:50:55,
Q3T0300673,C02072,$83.33,electronics,2024-05-08 06:24:33,
Q3T0300674,C00714,$81.72,groceries,2024-04-18 18:28:36,WELCOME5
Q3T0300675,C00147,$116.86,electronics,2024-05-01 19:56:33,
Q3T0300676,C01061,$188.72,groceries,2024-05-31 03:24:56,SUMMER10
Q3T0300677,C02199,$204.41,apparel,2024-05-06 21:24:42,VIP15
Q3T0300678,C02183,$104.10,home,2024-04-04 08:36:37,SUMMER10
Q3T0300679,C01768,$81.99,apparel,2024-05-25 12:13:40,SUMMER10
Q3T0300680,C02313,$176.72,apparel,2024-05-03 06:33:28,WELCOME5
Q3T0300681,C02566,$203.23,books,2024-06-27 08:41:53,SUMMER10
Q3T0300682,C03259,$201.66,home,2024-06-05 15:12:45,WELCOME5
Q3T0300683,C02885,$42.72,books,2024-06-04 23:54:29,SUMMER10
Q3T0300684,C00982,$110.11,apparel,2024-05-03 03:08:00,
Q3T0300685,C02915,$74.94,books,2024-05-08 20:06:08,VIP15
Q3T0300686,C03816,$119.16,electronics,2024-06-01 15:09:20,SUMMER10
Q3T0300687,C04991,$110.46,electronics,2024-05-05 21:17:47,
Q3T0300688,C03092,$114.24,home,2024-04-30 11:01:06,
Q3T0300689,C03102,$138.03,apparel,2024-06-27 08:51:50,FLASH20
Q3T0300690,C00070,$158.23,electronics,2024-05-08 17:15:13,WELCOME5
Q3T0300691,C04174,$217.05,electronics,2024-05-23 15:22:38,WELCOME5
Q3T0300692,C00959,$77.03,books,2024-04-09 08:00:21,SUMMER10
Q3T0300693,C03874,$93.11,apparel,2024-05-09 04:24:27,WELCOME5
Q3T0300694,C00294,$126.43,electronics,2024-04-11 04:36:52,
Q3T0300695,C04867,$13.36,books,2024-05-08 20:57:55,WELCOME5
Q3T0300696,C02129,$127.25,apparel,2024-04-17 16:08:02,WELCOME5
Q3T0300697,C01456,$76.24,apparel,2024-06-13 22:40:57,
Q3T0300698,C00843,$54.87,apparel,2024-04-25 21:27:52,FLASH20
Q3T0300699,C04370,$97.76,apparel,2024-04-19 17:59:55,WELCOME5
Q3T0300700,C03678,$48.07,apparel,2024-05-10 17:09:28,SUMMER10
Q3T0300701,C00099,$23.05,groceries,2024-05-30 22:21:54,VIP15
Q3T0300702,C01941,$186.80,electronics,2024-06-16 14:45:33,
Q3T0300703,C03788,$119.44,books,2024-05-29 08:24:42,FLASH20
Q3T0300704,C02295,$24.40,home,2024-05-12 03:18:52,VIP15
Q3T0300705,C01214,$79.38,home,2024-05-27 02:15:19,SUMMER10
Q3T0300706,C04667,$13.19,groceries,2024-04-19 11:24:42,WELCOME5
Q3T0300707,C03909,$200.23,groceries,2024-04-17 22:11:37,SUMMER10
Q3T0300708,C03940,$197.40,groceries,2024-05-09 22:38:59,VIP15
Q3T0300709,C04403,$215.91,electronics,2024-05-09 19:23:10,WELCOME5
Q3T0300710,C03473,$21.28,apparel,2024-05-15 20:32:48,
Q3T0300711,C00090,$36.34,groceries,2024-06-30 21:38:53,VIP15
Q3T0300712,C02242,$28.64,electronics,2024-04-19 04:34:26,VIP15
Q3T0300713,C03261,$101.44,electronics,2024-06-02 03:00:34,SUMMER10
Q3T0300714,C02510,$129.84,groceries,2024-06-13 09:10:04,FLASH20
Q3T0300715,C04046,$174.09,home,2024-06-18 04:35:17,
Q3T0300716,C04085,$40.88,groceries,2024-06-17 19:55:20,WELCOME5
Q3T0300717,C01501,$230.09,apparel,2024-06-20 22:35:39,
Q3T0300718,C02527,$129.04,groceries,2024-06-20 11:40:50,WELCOME5
Q3T0300719,C00654,$79.97,apparel,2024-06-29 04:09:20,WELCOME5
Q3T0300720,C04124,$183.80,electronics,2024-04-09 00:37:15,VIP15
Q3T0300721,C01708,$217.31,apparel,2024-05-16 00:36:20,FLASH20
Q3T0300722,C02175,$38.05,apparel,2024-06-25 05:33:27,
Q3T0300723,C02497,$222.27,books,2024-06-03 22:43:08,VIP15
Q3T0300724,C01066,$47.32,electronics,2024-06-18 12:19:47,
Q3T0300725,C03419,$64.23,books,2024-05-17 11:09:26,WELCOME5
Q3T0300726,C03798,$197.51,home,2024-05-06 02:07:48,SUMMER10
Q3T0300727,C01654,$211.30,home,2024-05-06 13:42:50,WELCOME5
